player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,targets_pg_last,receptions_pg_last,rec_yds_pg_last,rec_tds_pg_last,target_share_last,air_yards_share_last,wopr_proxy_last,snap_pct_last,xfp_ppr_last,ppr_minus_xfp_last,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0033589,2024,David Moore,CAR,15,4.6375,37.1,4.6375,0.0,0.0,8.0,0.0,1.0,26.0,0.5718085106382979,19.959752321981426,59.36842105263158,1.0,1.375,1.0,21.375,0.25,0.017628205128205128,0.01798426376920195,0.039031292330749055,0.2577777777777778,16.52,20.580000000000002,85.10000000000001,69.10000000000001,5.673333333333334,4.606666666666667,32.0,23.129587,17.622563362121582,74.2,16.52
00-0033591,2024,Noah Brown,WAS,11,7.9640404040404045,101.12,9.236363636363636,6.800000000000001,3.822222222222222,11.0,18.0,4.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,1.0,5.090909090909091,3.0,51.54545454545455,0.18181818181818182,0.09046849757673667,0.12419503219871206,0.22263926890420344,0.6172727272727273,98.39,3.210000000000008,86.30000000000001,68.80000000000001,7.845454545454547,6.254545454545456,35.0,108.39249,91.43494033813477,147.78181818181818,98.39
00-0033591,2025,Noah Brown,WAS,4,8.15818181818182,94.50000000000001,7.845454545454547,9.236363636363636,6.800000000000001,11.0,11.0,5.0,26.0,0.5051383399209486,22.75294117647059,63.25,0.0,5.090909090909091,3.1818181818181817,41.18181818181818,0.09090909090909091,0.09165302782324058,0.1390829694323144,0.23483762033748096,0.630909090909091,94.27,-7.969999999999985,13.3,10.8,3.325,2.7,5.0,111.88995,89.69881820678711,125.52727272727275,94.27
00-0033857,2024,JuJu Smith-Schuster,KC,14,7.258149920255184,102.1,5.545454545454546,10.74736842105263,7.066666666666666,11.0,19.0,7.0,26.0,0.573045267489712,17.366782006920417,57.1764705882353,1.0,4.2727272727272725,2.6363636363636362,23.636363636363637,0.09090909090909091,0.08687615526802218,0.08452113028257065,0.18947902409983275,0.6436363636363637,69.92,-8.920000000000002,64.7,53.7,4.621428571428572,3.835714285714286,22.0,66.57741,51.23106861114502,88.72727272727273,69.92
00-0033857,2025,JuJu Smith-Schuster,KC,17,5.511230348598771,77.54,4.621428571428572,5.545454545454546,10.74736842105263,14.0,11.0,8.0,26.0,0.5696413678065054,19.9,59.95,0.0,2.2857142857142856,1.5714285714285714,21.928571428571427,0.14285714285714285,0.04915514592933948,0.04535840188014101,0.10548360021010791,0.47411764705882353,53.230000000000004,11.469999999999999,73.5,57.0,4.323529411764706,3.3529411764705883,33.0,43.408115,34.649704933166504,73.94285714285715,53.230000000000004
00-0033891,2024,Zay Jones,ARI,6,9.855416666666667,129.0,8.677777777777777,12.933333333333334,7.6875,9.0,18.0,7.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,1.0,7.111111111111111,3.7777777777777777,35.666666666666664,0.2222222222222222,0.10543657331136738,0.17757390417940877,0.28245659289263725,0.7366666666666667,106.83,-28.730000000000004,16.400000000000002,12.400000000000002,2.733333333333334,2.066666666666667,8.0,120.985016,102.6651782989502,138.84444444444443,106.83
00-0033891,2025,Zay Jones,ARI,6,5.536666666666667,56.55,2.733333333333334,8.677777777777777,12.933333333333334,6.0,9.0,8.0,26.0,0.5397614314115308,21.833910034602077,59.1764705882353,0.0,1.8333333333333333,1.3333333333333333,14.0,0.0,0.021032504780114723,0.03271927412702777,0.05445224905909152,0.34545454545454546,17.54,-1.139999999999997,30.3,24.3,5.05,4.05,12.0,37.710297,27.852779388427734,43.73333333333334,17.54
00-0033908,2024,Cooper Kupp,LA,14,17.298315018315016,219.16,13.238461538461538,22.37777777777778,26.419047619047618,13.0,9.0,7.0,26.0,0.5561545372866128,22.15686274509804,61.833333333333336,0.0,8.0,4.923076923076923,58.76923076923077,0.38461538461538464,0.1765704584040747,0.18187660668380462,0.39216931228477525,0.913076923076923,184.62,-12.52000000000001,190.0,153.5,13.571428571428571,10.964285714285714,73.0,172.04912,140.2035083770752,211.8153846153846,184.62
00-0033908,2025,Cooper Kupp,SEA,19,14.352173382173381,185.76999999999998,13.571428571428571,13.238461538461538,22.37777777777778,14.0,13.0,8.0,26.0,0.5609973285841496,20.41795665634675,59.10526315789474,1.0,7.714285714285714,5.214285714285714,57.142857142857146,0.42857142857142855,0.176759410801964,0.19025123470045094,0.39831498049326164,0.8064285714285714,180.69,9.310000000000002,153.0,122.0,8.052631578947368,6.421052631578948,62.0,187.10791,156.8223533630371,217.14285714285714,180.69
00-0033921,2024,Chris Godwin Jr.,TB,7,13.572645676691728,235.64999999999998,12.194736842105263,15.08125,17.314285714285713,19.0,16.0,7.0,26.0,0.5718085106382979,19.959752321981426,59.36842105263158,0.0,7.526315789473684,4.7894736842105265,58.36842105263158,0.15789473684210525,0.22916666666666666,0.24541026601723492,0.5155371862120645,0.0,242.53,-10.830000000000013,137.8,112.80000000000001,19.685714285714287,16.114285714285717,50.0,175.30844,147.660551071167,195.1157894736842,242.53
00-0033921,2025,Chris Godwin Jr.,TB,9,16.97797462406015,176.32,19.685714285714287,12.194736842105263,15.08125,7.0,19.0,8.0,26.0,0.5374087591240876,23.950980392156865,60.888888888888886,0.0,8.857142857142858,7.142857142857143,82.28571428571429,0.7142857142857143,0.10689655172413794,0.0890890890890891,0.22270718994856928,0.0,105.49000000000001,32.31,83.0,66.5,9.222222222222221,7.388888888888889,33.0,167.41776,130.87324142456055,314.9714285714286,105.49000000000001
00-0033943,2024,Josh Reynolds,JAX,8,8.256543062200956,132.82999999999998,8.210526315789474,8.658333333333333,7.327272727272727,19.0,12.0,7.0,26.0,0.5537509667440061,23.808823529411764,64.65,1.0,4.105263157894737,2.526315789473684,38.94736842105263,0.3157894736842105,0.11504424778761062,0.1707214765100671,0.29207140523846287,0.7275,156.93,-0.9300000000000068,38.4,31.9,4.8,3.9875,13.0,75.48588,59.12362098693848,131.3684210526316,156.93
00-0033943,2025,Josh Reynolds,NYJ,5,6.208991228070175,80.22999999999999,4.8,8.210526315789474,8.658333333333333,8.0,19.0,8.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,3.0,1.625,24.25,0.125,0.04597701149425287,0.06060606060606061,0.11138975966562173,0.5233333333333333,37.449999999999996,0.9500000000000028,23.1,17.6,4.62,3.5200000000000005,11.0,33.47684,26.84255599975586,76.8,37.449999999999996
00-0034054,2024,River Cracraft,MIA,5,4.241269841269841,32.0,4.628571428571428,3.466666666666667,0.0,7.0,9.0,2.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,0.0,2.142857142857143,1.5714285714285714,22.0,0.14285714285714285,0.02626970227670753,0.026919682259488084,0.05824833099670296,0.2863636363636364,34.94,-2.539999999999999,13.600000000000001,10.100000000000001,2.72,2.0200000000000005,7.0,77.15375,65.1844835281372,74.05714285714285,34.94
00-0034272,2024,Marquez Valdes-Scantling,NO,13,5.593909090909091,104.75999999999999,4.165,7.68,7.909090909090909,20.0,20.0,6.0,26.0,0.5931818181818181,21.6218487394958,62.857142857142854,1.0,2.75,1.45,22.15,0.1,0.07523939808481532,0.2029015544041451,0.2548901852101245,0.5855,98.13,-14.829999999999998,84.5,75.0,6.5,5.769230769230769,19.0,78.57326,67.04877185821533,66.64,98.13
00-0034272,2025,Marquez Valdes-Scantling,PIT,10,5.9175,91.05,6.5,4.165,7.68,13.0,20.0,7.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,1.0,3.3846153846153846,1.4615384615384615,31.615384615384617,0.3076923076923077,0.0851063829787234,0.18249045801526717,0.2554028950787721,0.5435714285714286,83.06,1.4399999999999977,37.6,29.1,3.7600000000000002,2.91,17.0,64.681656,56.67381191253662,104.0,83.06
00-0034348,2024,Courtland Sutton,DEN,17,11.204264705882352,176.964,11.8875,10.626666666666667,8.83764705882353,16.0,15.0,3.0,26.0,0.5360501567398119,18.570934256055363,56.294117647058826,0.0,5.625,3.6875,48.25,0.625,0.189873417721519,0.3119482048263684,0.5031738699607364,0.785,156.28,33.91999999999999,252.8,209.8,14.870588235294118,12.341176470588236,86.0,163.54202,132.91889572143555,190.2,156.28
00-0034348,2025,Courtland Sutton,DEN,19,13.551269607843137,224.68,14.870588235294118,11.8875,10.626666666666667,17.0,16.0,4.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,8.470588235294118,5.0588235294117645,68.0,0.47058823529411764,0.25622775800711745,0.44927201294199215,0.6988320460700705,0.8594444444444445,250.78,2.0200000000000102,239.70000000000002,199.20000000000002,12.615789473684211,10.48421052631579,81.0,193.44058,161.23499298095703,237.9294117647059,250.78
00-0034386,2024,Justin Watson,KC,17,4.780701754385965,90.83333333333334,5.473684210526316,3.3947368421052633,0.0,19.0,19.0,2.0,26.0,0.5931818181818181,21.6218487394958,62.857142857142854,0.0,3.3157894736842106,1.736842105263158,28.94736842105263,0.15789473684210525,0.08618331053351573,0.21968911917098446,0.28305734921996273,0.506,109.94,-5.939999999999998,66.9,55.900000000000006,3.935294117647059,3.2882352941176474,22.0,96.82092,80.96870994567871,87.57894736842105,109.94
00-0034407,2024,Ray-Ray McCloud,ATL,17,2.6202058823529413,44.51,2.2066666666666666,2.9050000000000002,4.247058823529412,15.0,20.0,6.0,26.0,0.5084745762711864,23.9,59.0,1.0,1.2,0.9333333333333333,10.733333333333333,0.0,0.03260869565217391,0.030984071568841372,0.07060189357644983,0.24666666666666667,30.59,2.5100000000000016,142.5,111.5,8.382352941176471,6.5588235294117645,62.0,36.18628,30.350813388824463,35.306666666666665,30.59
00-0034407,2025,Ray-Ray McCloud,NYG,6,5.981911764705882,101.24,8.382352941176471,2.2066666666666666,2.9050000000000002,17.0,15.0,7.0,26.0,0.530360531309298,22.498269896193772,62.0,1.0,5.117647058823529,3.6470588235294117,40.35294117647059,0.058823529411764705,0.1614100185528757,0.1327174402884182,0.33501723603120626,0.8511764705882353,147.05,-4.550000000000011,13.900000000000002,10.400000000000002,2.316666666666667,1.7333333333333336,7.0,81.23704,66.0410099029541,134.11764705882354,147.05
00-0034418,2024,Cedrick Wilson Jr.,NO,13,5.492276190476191,70.32199999999999,6.358333333333333,2.0571428571428574,10.601333333333333,12.0,14.0,5.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,1.0,3.75,2.0833333333333335,27.75,0.25,0.07880910683012259,0.11363636363636363,0.1977591147906384,0.576875,79.27,-2.969999999999999,51.94,41.94,3.9953846153846153,3.226153846153846,20.0,56.271393,47.2827262878418,101.73333333333333,79.27
00-0034418,2025,Cedrick Wilson Jr.,MIA,6,4.510445054945055,56.934,3.9953846153846153,6.358333333333333,2.0571428571428574,13.0,12.0,6.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,1.0,2.076923076923077,1.5384615384615385,16.23076923076923,0.07692307692307693,0.05222437137330754,0.046755725190839696,0.1110655646935491,0.396,40.6,11.339999999999996,9.4,6.9,1.5666666666666667,1.1500000000000001,5.0,11.601222,10.41072165966034,63.926153846153845,40.6
00-0034419,2024,Braxton Berrios,MIA,6,3.8182867647058822,64.154,3.4058823529411764,3.3929411764705883,7.56875,17.0,17.0,5.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,0.0,2.0,1.588235294117647,14.0,0.058823529411764705,0.0595446584938704,0.05383936451897617,0.1270045429040889,0.42764705882352944,53.45,4.449999999999996,0.0,0.0,0.0,0.0,0.0,60.421658,46.646491050720215,54.49411764705882,53.45
00-0034419,2025,Braxton Berrios,HOU,5,1.3610588235294117,23.137999999999998,0.0,3.4058823529411764,3.3929411764705883,6.0,17.0,6.0,26.0,0.5749027237354085,20.11764705882353,60.470588235294116,1.0,0.6666666666666666,0.0,0.0,0.0,0.007194244604316547,0.0072322670375521555,0.01585395383276133,0.26833333333333337,7.22,-7.22,9.700000000000001,6.700000000000001,1.9400000000000002,1.3400000000000003,6.0,35.65811,29.716158390045166,0.0,7.22
00-0034487,2024,Trent Sherfield,MIN,14,3.011344537815126,43.86,2.275,4.923529411764706,1.6928571428571428,12.0,17.0,6.0,26.0,0.525974025974026,22.495356037151705,64.84210526315789,1.0,2.0833333333333335,1.0,7.75,0.08333333333333333,0.04091653027823241,0.05308521057786484,0.098534442821854,0.3836842105263158,44.01,-16.709999999999997,25.1,20.1,1.792857142857143,1.4357142857142857,10.0,42.640194,36.64575910568237,36.4,44.01
00-0034487,2025,Trent Sherfield,ARI,4,2.250567226890756,31.62,1.792857142857143,2.275,4.923529411764706,14.0,12.0,7.0,26.0,0.5521126760563381,21.486928104575163,59.166666666666664,1.0,0.8571428571428571,0.7142857142857143,6.5,0.07142857142857142,0.02181818181818182,0.015526046986721144,0.04359550561797753,0.1622222222222222,20.57,4.530000000000001,5.1,3.5999999999999996,1.275,0.8999999999999999,3.0,2.933009,2.246625781059265,28.685714285714287,20.57
00-0034521,2024,Allen Lazard,NYJ,12,7.032380952380953,102.91000000000001,4.292857142857143,11.653333333333334,9.606666666666666,14.0,15.0,5.0,26.0,0.6085192697768763,17.29757785467128,58.0,0.0,3.5,1.6428571428571428,22.214285714285715,0.07142857142857142,0.08718861209964412,0.15776955602537,0.24122160736722517,0.7742857142857142,68.85,-8.749999999999993,126.0,107.5,10.5,8.958333333333334,37.0,62.026615,49.05742073059082,68.68571428571428,68.85
00-0034521,2025,Allen Lazard,NYJ,9,8.753190476190476,111.11,10.5,4.292857142857143,11.653333333333334,12.0,14.0,6.0,26.0,0.6264189886480909,19.224913494809687,57.0,0.0,5.083333333333333,3.0833333333333335,44.166666666666664,0.5,0.1035653650254669,0.17305751765893038,0.2764883098994516,0.8433333333333333,101.49,24.510000000000005,23.0,18.0,2.5555555555555554,2.0,10.0,58.69075,45.85951232910156,168.0,101.49
00-0034646,2024,Brandon Powell,MIN,17,3.3388235294117643,56.339999999999996,4.064705882352941,2.8000000000000003,0.6,17.0,17.0,4.0,26.0,0.6168132942326491,21.612456747404845,60.1764705882353,0.0,2.588235294117647,1.7058823529411764,19.058823529411764,0.058823529411764705,0.07370184254606366,0.06910907577019151,0.15892911685822952,0.3558823529411765,73.05,-3.950000000000003,14.1,10.6,0.8294117647058823,0.6235294117647059,7.0,65.80452,52.25182247161865,65.03529411764706,73.05
00-0034775,2024,Christian Kirk,JAX,8,13.207584795321637,197.13799999999998,12.521666666666667,14.93157894736842,12.151111111111112,12.0,19.0,6.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,0.0,7.083333333333333,4.75,65.58333333333333,0.25,0.1400329489291598,0.17166156982670744,0.3302125222724349,0.7058333333333334,139.0,11.259999999999991,70.9,57.400000000000006,8.8625,7.175000000000001,27.0,139.47906,110.46043014526367,200.34666666666666,139.0
00-0034775,2025,Christian Kirk,HOU,13,10.567157894736841,115.988,8.8625,12.521666666666667,14.93157894736842,8.0,12.0,7.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,5.875,3.375,47.375,0.125,0.09003831417624521,0.14455667789001123,0.23624714578737566,0.7,80.21,-9.309999999999988,96.3,77.3,7.407692307692307,5.946153846153846,38.0,87.776665,75.97244358062744,141.8,80.21
00-0034777,2024,DJ Chark,LAC,5,8.475757575757576,109.73333333333333,8.25,8.927272727272728,0.0,14.0,11.0,2.0,26.0,0.5685131195335277,17.363321799307958,60.529411764705884,1.0,4.714285714285714,2.5,37.5,0.35714285714285715,0.12359550561797752,0.24963144963144962,0.36013527316898103,0.7586666666666667,102.45,13.049999999999997,15.1,12.6,3.02,2.52,5.0,85.27386,72.99784660339355,132.0,102.45
00-0034827,2024,DJ Moore,CHI,17,15.02235294117647,255.38,16.852941176470587,11.711764705882354,13.970588235294118,17.0,17.0,6.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,0.0,8.0,5.647058823529412,80.23529411764706,0.47058823529411764,0.28874734607218683,0.4242598447829836,0.7301029104563688,0.0,228.65,57.849999999999994,238.1,189.1,14.005882352941176,11.123529411764705,98.0,252.47748,206.93850708007812,269.6470588235294,228.65
00-0034827,2025,DJ Moore,CHI,19,14.630588235294116,248.72,14.005882352941176,16.852941176470587,11.711764705882354,17.0,17.0,7.0,26.0,0.567703109327984,18.290657439446367,58.64705882352941,0.0,8.235294117647058,5.764705882352941,56.8235294117647,0.35294117647058826,0.2661596958174905,0.2517398608111351,0.5754574462940303,0.0,237.53,0.5699999999999932,207.07999999999998,176.57999999999998,10.898947368421052,9.293684210526315,61.0,222.81714,180.0272102355957,224.09411764705882,237.53
00-0034837,2024,Calvin Ridley,TEN,17,13.623025210084034,207.21428571428575,13.523529411764706,0.0,14.219999999999999,17.0,0.0,1.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,1.0,8.0,4.470588235294118,59.76470588235294,0.47058823529411764,0.22405271828665568,0.36106014271151887,0.5888211773280467,0.8511764705882353,254.96,-25.060000000000002,199.20000000000002,167.20000000000002,11.71764705882353,9.83529411764706,64.0,137.9703,111.94712448120117,216.3764705882353,254.96
00-0034837,2025,Calvin Ridley,TEN,7,12.319607843137256,209.43333333333337,11.71764705882353,13.523529411764706,0.0,17.0,17.0,2.0,26.0,0.5408163265306123,18.94809688581315,57.64705882352941,0.0,7.0588235294117645,3.764705882352941,59.8235294117647,0.23529411764705882,0.23715415019762845,0.44285042333019753,0.665726521627581,0.8129411764705883,199.74,-0.539999999999992,47.3,38.8,6.757142857142857,5.542857142857143,17.0,205.93506,168.00303268432617,187.4823529411765,199.74
00-0034854,2024,KhaDarel Hodge,ATL,10,2.8008882783882787,37.75,2.6571428571428575,3.1692307692307695,2.558333333333333,14.0,13.0,6.0,26.0,0.5038022813688213,20.53287197231834,61.88235294117647,0.0,1.6428571428571428,1.0,16.571428571428573,0.0,0.04554455445544554,0.07875894988066826,0.1234480965996361,0.3241176470588235,35.32,1.8800000000000026,26.099999999999998,22.599999999999998,2.61,2.26,7.0,45.79926,41.90252709388733,42.51428571428572,35.32
00-0034854,2025,KhaDarel Hodge,ATL,8,2.680065934065934,30.939999999999998,2.61,2.6571428571428575,3.1692307692307695,10.0,14.0,7.0,26.0,0.530360531309298,22.498269896193772,62.0,0.0,1.2,0.7,13.1,0.1,0.022263450834879406,0.028391167192429023,0.05326899328701942,0.19999999999999998,22.0,4.099999999999998,6.1,4.6,0.7625,0.575,3.0,24.350906,20.79443049430847,41.76,22.0
00-0034860,2025,Dante Pettis,NO,8,3.9764705882352938,36.74285714285714,4.0,0.0,3.835294117647059,8.0,0.0,1.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,0.0,3.5,1.5,15.0,0.125,0.05415860735009671,0.06727099236641221,0.12832760568163362,0.3075,43.99,-11.990000000000002,19.700000000000003,15.200000000000003,2.4625000000000004,1.9000000000000004,9.0,48.333477,37.866167068481445,64.0,43.99
00-0034928,2024,Steven Sims,BAL,11,2.805555555555556,18.2,2.9,2.6166666666666667,0.0,4.0,12.0,2.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,1.0,0.75,0.75,6.25,0.0,0.004846526655896607,-0.0003679852805887764,0.007012200287432767,0.055,4.86,6.739999999999999,2.9,2.4,0.2636363636363636,0.21818181818181817,1.0,32.856815,28.35108757019043,46.4,4.86
00-0034960,2024,Jakobi Meyers,LV,15,13.257884453781513,205.46800000000002,13.66125,13.021428571428572,11.547058823529412,16.0,14.0,5.0,26.0,0.5742268041237113,18.02076124567474,57.05882352941177,0.0,6.625,4.4375,50.4375,0.5,0.19962335216572505,0.24400664609541894,0.47023968051538084,0.898125,192.41,26.170000000000016,218.0,174.5,14.533333333333333,11.633333333333333,87.0,170.77623,136.09436416625977,218.58,192.41
00-0034960,2025,Jakobi Meyers,JAX,17,14.120517857142856,214.60399999999998,14.533333333333333,13.66125,13.021428571428572,15.0,16.0,6.0,26.0,0.6252465483234714,18.823529411764707,59.64705882352941,1.0,8.6,5.8,68.46666666666667,0.26666666666666666,0.2182741116751269,0.31251524762137106,0.54617184084765,0.9166666666666666,207.94,10.060000000000002,178.0,140.0,10.470588235294118,8.235294117647058,76.0,166.20596,134.97607040405273,232.53333333333333,207.94
00-0035021,2025,Ashton Dulin,IND,12,1.873076923076923,22.52857142857143,1.4769230769230768,0.0,4.25,13.0,0.0,1.0,26.0,0.5084241823587711,20.51903114186851,59.35294117647059,0.0,0.6153846153846154,0.15384615384615385,5.153846153846154,0.07692307692307693,0.016260162601626018,0.02951322345726332,0.04504950032252335,0.19866666666666666,20.48,-1.2800000000000011,20.0,17.5,1.6666666666666667,1.4583333333333333,5.0,27.718697,21.90998125076294,23.63076923076923,20.48
00-0035140,2024,Mecole Hardman,KC,12,6.6865000000000006,72.53999999999999,4.24,10.833333333333334,8.925,10.0,9.0,5.0,26.0,0.5931818181818181,21.6218487394958,62.857142857142854,0.0,3.1,2.0,18.6,0.1,0.04240766073871409,0.0505699481865285,0.09901045483864107,0.23466666666666666,53.83,-11.43,33.2,27.200000000000003,2.766666666666667,2.266666666666667,12.0,70.57475,55.85082149505615,67.84,53.83
00-0035208,2024,Olamide Zaccheaus,WAS,19,4.656166666666667,65.92,3.3249999999999997,6.875,5.986666666666666,12.0,16.0,5.0,26.0,0.5320855614973262,21.310457516339866,62.333333333333336,1.0,1.75,0.9166666666666666,14.083333333333334,0.16666666666666666,0.03770197486535009,0.045039303165498194,0.08808047451387387,0.4172222222222222,36.03,3.8699999999999974,127.9,101.9,6.731578947368422,5.363157894736842,52.0,41.391827,35.40688753128052,53.199999999999996,36.03
00-0035208,2025,Olamide Zaccheaus,CHI,16,5.723947368421053,99.71,6.731578947368422,3.3249999999999997,6.875,19.0,12.0,6.0,26.0,0.5051383399209486,22.75294117647059,63.25,1.0,3.8947368421052633,2.736842105263158,29.0,0.15789473684210525,0.12111292962356793,0.0965065502183406,0.24922397958819031,0.4495,123.22,4.680000000000007,94.5,74.0,5.90625,4.625,41.0,53.97037,41.08309841156006,107.70526315789475,123.22
00-0035215,2024,Deonte Harty,BAL,5,2.7228846153846153,41.12,2.65,0.825,8.853846153846153,18.0,4.0,5.0,26.0,0.525974025974026,22.495356037151705,64.84210526315789,1.0,1.2777777777777777,0.9444444444444444,10.38888888888889,0.05555555555555555,0.03764320785597381,0.046229187071498534,0.08882524273400969,0.14555555555555555,44.9,2.799999999999997,0.0,0.0,0.0,0.0,0.0,17.665787,13.56172513961792,42.4,44.9
00-0035216,2024,Diontae Johnson,HOU,12,12.066218487394957,183.59,11.964285714285714,10.629411764705882,16.988235294117647,14.0,17.0,5.0,26.0,0.5165876777251185,18.84313725490196,58.611111111111114,1.0,6.714285714285714,3.9285714285714284,54.642857142857146,0.42857142857142855,0.18007662835249041,0.2963613550815558,0.4775678910858247,0.7214285714285714,148.4,19.099999999999994,91.3,74.3,7.608333333333333,6.191666666666666,34.0,126.74173,99.9913444519043,191.42857142857142,148.4
00-0035298,2024,Scott Miller,PIT,6,3.560227272727273,39.11,3.5545454545454547,3.5250000000000004,3.7,11.0,12.0,5.0,26.0,0.5038022813688213,20.53287197231834,61.88235294117647,1.0,1.4545454545454546,1.0,14.636363636363637,0.18181818181818182,0.031683168316831684,0.046539379474940336,0.08010231810770577,0.23470588235294118,28.630000000000003,10.469999999999999,11.9,9.4,1.9833333333333334,1.5666666666666667,5.0,5.793609,0.5387763977050781,56.872727272727275,28.630000000000003
00-0035298,2025,Scott Miller,PIT,5,2.6088636363636364,23.1,1.9833333333333334,3.5545454545454547,3.5250000000000004,6.0,11.0,6.0,26.0,0.4925373134328358,19.84313725490196,59.55555555555556,0.0,1.5,0.8333333333333334,11.5,0.0,0.018556701030927835,0.027770500392978778,0.047274401821476894,0.25,12.620000000000001,-0.7200000000000006,15.200000000000001,10.700000000000001,3.04,2.14,9.0,16.555973,13.360879898071289,31.733333333333334,12.620000000000001
00-0035341,2024,Trenton Irwin,CIN,6,5.068,58.230000000000004,5.216666666666667,6.1,1.08,12.0,11.0,3.0,26.0,0.6162324649298597,20.013840830449826,58.705882352941174,0.0,2.6666666666666665,2.0833333333333335,26.333333333333332,0.08333333333333333,0.05405405405405406,0.090203426124197,0.144223479368019,0.426875,56.15,6.450000000000003,4.5,3.0,0.75,0.5,3.0,62.593307,51.18546199798584,83.46666666666667,56.15
00-0035406,2024,Lil'Jordan Humphrey,DEN,14,3.4982954545454548,34.51,4.290909090909091,1.0,6.2375,11.0,4.0,3.0,26.0,0.5360501567398119,18.570934256055363,56.294117647058826,0.0,1.7272727272727273,1.1818181818181819,14.727272727272727,0.2727272727272727,0.04008438818565401,0.05473808122424956,0.0984432391354557,0.39647058823529413,31.57,15.630000000000003,64.3,48.8,4.5928571428571425,3.4857142857142853,31.0,48.89586,38.091864585876465,68.65454545454546,31.57
00-0035406,2025,Lil'Jordan Humphrey,DEN,9,4.142987012987013,53.14,4.5928571428571425,4.290909090909091,1.0,14.0,11.0,4.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,3.2142857142857144,2.2142857142857144,20.928571428571427,0.07142857142857142,0.0800711743772242,0.06771435174485788,0.1675068077872368,0.4811111111111111,75.78999999999999,-11.489999999999995,47.4,39.4,5.266666666666667,4.377777777777777,16.0,63.704895,51.62644958496094,73.48571428571428,75.78999999999999
00-0035500,2024,Greg Dortch,ARI,17,4.714874999999999,73.91999999999999,4.03125,7.19375,1.3800000000000001,16.0,16.0,3.0,26.0,0.5419921875,20.01038062283737,60.23529411764706,0.0,2.5625,1.5,17.5,0.125,0.07592592592592592,0.09713416180573167,0.18188280215290104,0.366875,62.42,2.0799999999999983,90.3,71.8,5.311764705882353,4.223529411764706,37.0,83.39896,69.77398872375488,64.5,62.42
00-0035500,2025,Greg Dortch,ARI,12,5.115808823529411,85.03999999999999,5.311764705882353,4.03125,7.19375,17.0,16.0,4.0,26.0,0.5397614314115308,21.833910034602077,59.1764705882353,0.0,2.9411764705882355,2.176470588235294,20.11764705882353,0.17647058823529413,0.09560229445506692,0.0569150398680231,0.18324396959021655,0.4023529411764706,83.68,6.61999999999999,75.10000000000001,60.60000000000001,6.258333333333334,5.050000000000001,29.0,100.28449,84.25412940979004,84.98823529411764,83.68
00-0035535,2024,Darius Slayton,NYG,16,8.71510407239819,140.32999999999998,8.882352941176471,9.526666666666667,5.276923076923078,17.0,15.0,5.0,26.0,0.5329218106995884,18.079584775086506,57.1764705882353,0.0,4.647058823529412,2.9411764705882355,45.294117647058826,0.23529411764705882,0.16322314049586778,0.26853651763399056,0.432810273087595,0.8058823529411764,115.73,35.269999999999996,110.0,90.5,6.875,5.65625,39.0,100.43499,78.03595733642578,142.11764705882354,115.73
00-0035535,2025,Darius Slayton,NYG,14,7.742372549019608,125.59,6.875,8.882352941176471,9.526666666666667,16.0,17.0,6.0,26.0,0.5828402366863905,18.318339100346023,59.64705882352941,0.0,4.4375,2.4375,35.8125,0.125,0.12815884476534295,0.23997931212826482,0.3602237856377998,0.8306250000000001,115.97999999999999,-5.97999999999999,98.8,80.3,7.057142857142857,5.735714285714286,37.0,79.31706,64.7812385559082,110.0,115.97999999999999
00-0035602,2025,Alex Bachman,LV,11,1.22,6.1,1.22,0.0,0.0,5.0,0.0,1.0,26.0,0.6252465483234714,18.823529411764707,59.64705882352941,0.0,0.6,0.6,6.2,0.0,0.005076142131979695,0.005123200780678214,0.011200453744444292,0.17,4.88,1.2199999999999998,3.2,2.2,0.29090909090909095,0.2,2.0,34.02821,28.947078704833984,19.52,4.88
