player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,draft_round,draft_pick,is_sleeper,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier,consensus_rank,rank_diff,label
00-0040134,Pat Bryant,DEN,2026.0,WR,,4.800609111785889,76.80974578857422,31.933372497558594,60.84305953979492,3.8026912212371826,70.22496032714844,101.51457977294922,81.0,False,,,,145.698974609375,36.0,-68.88922882080078,217,6,75.33,-141.67000000000002,bust
00-0040164,Jaylin Lane,WAS,2026.0,WR,,4.784996032714844,76.5599365234375,30.087055206298828,61.516408920288086,3.8447755575180054,54.230247497558594,100.66959381103516,82.0,False,,,,145.698974609375,36.0,-69.1390380859375,218,6,122.3,-95.7,bust
00-0034975,Justice Hill,BAL,2026.0,RB,,4.885343118924788,78.16548990279661,26.473842742261944,64.92856853166563,4.058035533229102,57.30091978787234,100.75802727763903,62.0,False,,,,147.86696529171712,24.0,-69.70147538892051,219,6,79.76,-139.24,bust
00-0039163,C.J. Stroud,HOU,2026.0,QB,13.050288,14.721334457397461,192.11766052246094,0.0,192.11766052246094,12.007353782653809,174.81771850585938,203.67587280273438,20.0,False,,,,262.61468505859375,12.0,-70.49702453613281,220,2,22.47,-197.53,bust
00-0038797,Emanuel Wilson,SEA,2026.0,RB,,4.834476966795899,77.35163146873438,8.451734364318325,73.12576428657522,4.570360267910951,59.619603098295556,95.26999653732018,63.0,False,,,,147.86696529171712,24.0,-70.51533382298274,221,6,56.74,-164.26,bust
00-0033110,Tyler Higbee,LA,2026.0,TE,,4.367046356201172,69.87274169921875,23.806562423706055,57.96946048736572,3.6230912804603577,44.67425537109375,77.563720703125,38.0,False,,,,140.54624938964844,12.0,-70.67350769042969,222,5,40.0,-182.0,bust
00-0033923,Kareem Hunt,KC,2026.0,RB,,4.798654868764309,76.77847790022895,18.77184715630011,67.3925543220789,4.212034645129931,66.29972412908346,93.30186392019743,64.0,False,,,,147.86696529171712,24.0,-71.08848739148817,223,6,94.7,-128.3,bust
00-0039373,Audric Estimé,NO,2026.0,RB,,4.7793845319747925,76.47015251159668,24.70938346862793,64.11546077728272,4.00721629858017,78.37671180725098,114.48124824523926,65.0,False,,,,147.86696529171712,24.0,-71.39681278012044,224,6,,,
00-0033908,Cooper Kupp,SEA,2026.0,WR,,4.636293888092041,74.18070220947266,31.737913131713867,58.31174564361572,3.6444841027259827,56.660282135009766,102.11279296875,83.0,False,,,,145.698974609375,36.0,-71.51827239990234,225,6,91.27,-133.73000000000002,bust
00-0038046,Charlie Kolar,LAC,2026.0,TE,,4.297533988952637,68.76054382324219,26.092227935791016,55.71442985534668,3.4821518659591675,39.468387603759766,74.66255187988281,39.0,False,,,,140.54624938964844,12.0,-71.78570556640625,226,5,77.11,-148.89,bust
00-0040737,Terrance Ferguson,LA,2026.0,TE,,4.28409481048584,68.54551696777344,24.23516845703125,56.42793273925781,3.5267457962036133,57.81076431274414,86.8783187866211,40.0,False,,,,140.54624938964844,12.0,-72.000732421875,227,5,28.09,-198.91,bust
00-0033555,Mack Hollins,NE,2026.0,WR,,4.585286617279053,73.36458587646484,20.87744903564453,62.92586135864258,3.932866334915161,52.40813064575195,87.39004516601562,84.0,False,,,,145.698974609375,36.0,-72.33438873291016,228,6,95.4,-132.6,bust
00-0037291,Jalen Nailor,LV,2026.0,WR,,4.544363498687744,72.7098159790039,28.50884437561035,58.45539379119873,3.6534621119499207,56.6422119140625,93.11646270751953,85.0,False,,,,145.698974609375,36.0,-72.9891586303711,229,6,86.68,-142.32,bust
00-0040238,LeQuint Allen Jr.,JAX,2026.0,RB,,4.605056037902832,73.68089660644532,19.3428191947937,64.00948700904847,4.000592938065529,42.88836639404297,105.03453132629394,66.0,False,,,,147.86696529171712,24.0,-74.1860686852718,230,6,78.5,-151.5,bust
00-0037263,Tyler Allgeier,ARI,2026.0,RB,,4.599213961007903,73.58742337612645,10.08992028725955,68.54246323249669,4.283903952031043,60.783545334755274,95.24445473845245,67.0,False,,,,147.86696529171712,24.0,-74.27954191559067,231,6,42.88,-188.12,bust
00-0039410,Ryan Flournoy,DAL,2026.0,WR,,4.462759971618652,71.40415954589844,25.93172264099121,58.43829822540283,3.652393639087677,57.63490295410156,91.28096771240234,86.0,False,,,,145.698974609375,36.0,-74.29481506347656,232,6,77.97,-154.03,bust
00-0040782,Isaiah Bond,CLE,2026.0,WR,,4.456117153167725,71.2978744506836,29.89704132080078,56.3493537902832,3.5218346118927,59.20951461791992,109.7157974243164,87.0,False,,,,145.698974609375,36.0,-74.4011001586914,233,6,107.56,-125.44,bust
00-0036290,Cole Kmet,CHI,2026.0,TE,,4.126951694488525,66.0312271118164,29.218042373657227,51.42220592498779,3.213887870311737,62.115413665771484,93.90892028808594,41.0,False,,,,140.54624938964844,12.0,-74.51502227783203,234,5,47.17,-186.82999999999998,bust
00-0035662,Marquise Brown,PHI,2026.0,WR,,4.445681571960449,71.13090515136719,35.05476379394531,53.60352325439453,3.350220203399658,50.01570129394531,89.46255493164062,88.0,False,,,,145.698974609375,36.0,-74.56806945800781,235,6,,,
00-0038488,Brady Russell,SEA,2026.0,RB,,4.579397048303968,73.27035277286349,16.784726878211238,64.87798933375787,4.054874333359867,17.288703756900293,91.40787538480139,68.0,False,,,,147.86696529171712,24.0,-74.59661251885363,236,6,,,
00-0038551,Kendre Miller,NO,2026.0,RB,,4.573185815811157,73.17097305297851,12.830066375732422,66.75593986511231,4.172246241569519,42.67862899780273,85.88363677978516,69.0,False,,,,147.86696529171712,24.0,-74.69599223873861,237,6,75.16,-161.84,bust
00-0026498,Matthew Stafford,LA,2026.0,QB,12.154749,15.437499046325684,187.63893127441406,0.3168269395828247,187.48051780462265,11.717532362788916,171.55322265625,225.4219970703125,21.0,False,,,,262.61468505859375,12.0,-74.97575378417969,238,2,14.36,-223.64,bust
00-0034791,Nick Chubb,HOU,2026.0,RB,,4.508176422582596,72.13082276132154,11.032833881456504,66.61440582059329,4.163400363787081,64.37118853616681,90.66460014280598,70.0,False,,,,147.86696529171712,24.0,-75.73614253039558,239,6,99.0,-140.0,bust
00-0038618,Xavier Hutchinson,HOU,2026.0,WR,,4.370758533477783,69.93213653564453,27.2336483001709,56.31531238555908,3.5197070240974426,50.56938934326172,77.96631622314453,89.0,False,,,,145.698974609375,36.0,-75.76683807373047,240,6,122.0,-118.0,bust
00-0037197,Isiah Pacheco,DET,2026.0,RB,,4.492165898705573,71.87465437928917,8.644822337361413,67.55224321060847,4.222015200663029,56.109628760006885,81.202900450104,71.0,False,,,,147.86696529171712,24.0,-75.99231091242795,241,6,50.09,-190.91,bust
00-0037801,KaVontae Turpin,DAL,2026.0,WR,,4.3446173667907715,69.51387786865234,24.590110778808594,57.21882247924805,3.576176404953003,61.77873992919922,96.72733306884766,90.0,False,,,,145.698974609375,36.0,-76.18509674072266,242,6,121.0,-121.0,bust
00-0040648,Tory Horton,SEA,2026.0,WR,,4.342109203338623,69.47374725341797,17.532297134399414,60.70759868621826,3.7942249178886414,52.44263458251953,81.7647705078125,91.0,False,,,,145.698974609375,36.0,-76.22522735595703,243,6,94.03,-148.97,bust
00-0039921,Trey Benson,ARI,2026.0,RB,,4.466524939537049,71.46439903259278,23.985871963500976,59.47146305084229,3.716966440677643,59.26845233917236,112.21018280029297,72.0,False,,,,147.86696529171712,24.0,-76.40256625912434,244,6,67.5,-176.5,bust
00-0036414,Cam Akers,SEA,2026.0,RB,,4.427957560949175,70.8473209751868,12.992684414842046,64.35097876776578,4.021936172985361,51.18904344178813,76.09749885522528,73.0,False,,,,147.86696529171712,24.0,-77.01964431653032,245,6,121.0,-124.0,bust
00-0035537,Ty Johnson,BUF,2026.0,RB,,4.417186421845401,70.67498274952642,13.579070452455786,63.88544752329853,3.992840470206158,47.495997081811424,85.28162016736083,74.0,False,,,,147.86696529171712,24.0,-77.1919825421907,246,6,77.31,-168.69,bust
00-0038951,Sean Tucker,TB,2026.0,RB,,4.40032338142395,70.4051741027832,16.996249465942384,61.907049369812015,3.869190585613251,70.45535705566407,108.59337181091308,75.0,False,,,,147.86696529171712,24.0,-77.46179118893392,247,6,63.29,-183.71,bust
00-0038558,Darnell Washington,PIT,2026.0,TE,,3.9392805099487305,63.02848815917969,24.612428665161133,50.72227382659912,3.170142114162445,45.180362701416016,67.54259490966797,42.0,False,,,,140.54624938964844,12.0,-77.51776123046875,248,5,39.83,-208.17000000000002,bust
00-0038104,Tyquan Thornton,KC,2026.0,WR,,4.232273101806641,67.71636962890625,18.79810905456543,58.317315101623535,3.644832193851471,39.445621490478516,77.09562683105469,92.0,False,,,,145.698974609375,36.0,-77.98260498046875,249,6,104.54,-144.45999999999998,bust
00-0038979,Cedric Tillman,CLE,2026.0,WR,,4.221365928649902,67.54185485839844,23.366436004638672,55.8586368560791,3.491164803504944,44.527774810791016,75.65550994873047,93.0,False,,,,145.698974609375,36.0,-78.15711975097656,250,6,111.36,-138.64,bust
00-0039405,Jawhar Jordan,HOU,2026.0,RB,,4.315961174018411,69.05537878429458,13.060337255583653,62.52521015650275,3.907825634781422,46.7537110452045,82.95794497709907,76.0,False,,,,147.86696529171712,24.0,-78.81158650742255,251,6,102.0,-149.0,bust
,Ja'Kobi Lane,BAL,,WR,,,66.4954739068949,,,,,,,True,3.0,80.0,False,145.698974609375,36.0,-79.2035007024801,252,6,95.07,-156.93,bust
00-0039424,Devaughn Vele,NO,2026.0,WR,,4.1192193031311035,65.90750885009766,23.76179313659668,54.026612281799316,3.3766632676124573,51.17118835449219,72.87969970703125,94.0,False,,,,145.698974609375,36.0,-79.79146575927734,253,6,100.4,-152.6,bust
00-0036755,Jaret Patterson,LAC,2026.0,RB,,4.1976256110878705,67.16200977740593,14.528950142850624,59.89753470598061,3.743595919123788,42.90981890762612,82.23197539969883,77.0,False,,,,147.86696529171712,24.0,-80.7049555143112,254,6,142.33,-111.66999999999999,bust
00-0031610,Darren Waller,MIA,2026.0,TE,,3.7062618732452393,59.30018997192383,26.792448043823242,45.90396595001221,2.868997871875763,42.53509521484375,77.3709945678711,43.0,False,,,,140.54624938964844,12.0,-81.24605941772461,255,5,45.29,-209.71,bust
00-0037837,Calvin Austin III,NYG,2026.0,WR,,3.9872381687164307,63.79581069946289,21.13356590270996,53.22902774810791,3.3268142342567444,46.23371887207031,82.34830474853516,95.0,False,,,,145.698974609375,36.0,-81.90316390991211,256,6,110.5,-145.5,bust
,Chris Bell,MIA,,WR,,,63.60224270572303,,,,,,,True,3.0,94.0,False,145.698974609375,36.0,-82.09673190365197,257,6,84.35,-172.65,bust
00-0035689,Dawson Knox,BUF,2026.0,TE,,3.5959784984588623,57.5356559753418,25.93478775024414,44.56826210021973,2.785516381263733,52.90952682495117,86.58781433105469,44.0,False,,,,140.54624938964844,12.0,-83.01059341430664,258,5,49.33,-208.67000000000002,bust
,Zavion Thomas,CHI,,WR,,,62.321712920566775,,,,,,,True,3.0,89.0,False,145.698974609375,36.0,-83.37726168880823,259,6,135.4,-123.6,bust
00-0038839,Mitchell Tinsley,CIN,2026.0,WR,,3.893781900405884,62.30051040649414,18.391592025756836,53.10471439361572,3.3190446496009827,44.55411148071289,73.20330047607422,96.0,False,,,,145.698974609375,36.0,-83.39846420288086,260,6,,,
00-0040667,Matthew Golden,GB,2026.0,WR,,3.885939598083496,62.17503356933594,25.426469802856445,49.461798667907715,3.091362416744232,50.27125930786133,85.20127868652344,97.0,False,,,,145.698974609375,36.0,-83.52394104003906,261,6,56.35,-204.65,bust
00-0039757,Terrell Jennings,NE,2026.0,RB,,4.001880087442875,64.030081399086,9.251119981226573,59.40452140847271,3.7127825880295444,39.27723625801917,74.97253911973353,78.0,False,,,,147.86696529171712,24.0,-83.83688389263112,262,6,101.2,-160.8,bust
00-0039062,Jonathan Mingo,DAL,2026.0,WR,,3.862421989440918,61.79875183105469,20.292604446411133,51.65244960784912,3.22827810049057,34.72233963012695,59.60337829589844,98.0,False,,,,145.698974609375,36.0,-83.90022277832031,263,6,178.14,-84.86000000000001,bust
00-0037746,Brian Robinson,ATL,2026.0,RB,,3.993581057358571,63.89729691773714,11.22680336578181,58.283895234846234,3.6427434521778896,57.87405665199859,80.28089055979765,79.0,False,,,,147.86696529171712,24.0,-83.96966837397999,264,6,,,
00-0037231,Kevin Austin Jr.,NO,2026.0,WR,,3.8424770832061768,61.47963333129883,16.702770233154297,53.12824821472168,3.320515513420105,43.25802993774414,76.00566864013672,99.0,False,,,,145.698974609375,36.0,-84.21934127807617,265,6,171.5,-93.5,bust
00-0039066,Michael Mayer,LV,2026.0,TE,,3.4665002822875977,55.46400451660156,22.378860473632812,44.274574279785156,2.7671608924865723,39.1284065246582,66.25234985351562,45.0,False,,,,140.54624938964844,12.0,-85.08224487304688,266,5,43.88,-222.12,bust
00-0035500,Greg Dortch,DET,2026.0,WR,,3.696239471435547,59.13983154296875,19.857067108154297,49.2112979888916,3.075706124305725,45.30051803588867,76.81865692138672,100.0,False,,,,145.698974609375,36.0,-86.55914306640625,267,6,134.5,-132.5,bust
,Eli Raridon,NE,,TE,,,53.88529621739541,,,,,,,True,3.0,95.0,True,140.54624938964844,12.0,-86.66095317225303,268,6,52.6,-215.4,bust
00-0034869,Sam Darnold,SEA,2026.0,QB,13.043829,13.413530349731445,174.9637908935547,0.2568754553794861,174.83535316586494,10.927209572866559,157.71905517578125,204.8208465576172,22.0,False,,,,262.61468505859375,12.0,-87.65089416503906,269,3,22.69,-246.31,bust
00-0036328,Antonio Gibson,NE,2026.0,RB,,3.753859666603057,60.06175466564891,11.801883152851415,54.16081308922321,3.3850508180764507,48.77296107660982,75.2756247440158,80.0,False,,,,147.86696529171712,24.0,-87.8052106260682,270,6,106.4,-163.6,bust
00-0031236,Brandin Cooks,BUF,2026.0,WR,,3.6120967864990234,57.793548583984375,23.440658569335938,46.073219299316406,2.8795762062072754,40.39378356933594,76.45377349853516,101.0,False,,,,145.698974609375,36.0,-87.90542602539062,271,6,301.0,30.0,sleeper
,Ted Hurst,TB,,WR,,,57.41484799136756,,,,,,,True,3.0,84.0,False,145.698974609375,36.0,-88.28412661800743,272,6,,,
00-0038679,Tyrell Shavers,BUF,2026.0,WR,,3.553112745285034,56.84980392456055,27.594940185546875,43.05233383178711,2.6907708644866943,45.4355583190918,78.64350891113281,102.0,False,,,,145.698974609375,36.0,-88.84917068481445,273,6,154.75,-118.25,bust
00-0034775,Christian Kirk,SF,2026.0,WR,,3.5522210597991943,56.83553695678711,24.525157928466797,44.57295799255371,2.785809874534607,33.90126419067383,83.36416625976562,103.0,False,,,,145.698974609375,36.0,-88.86343765258789,274,6,92.0,-182.0,bust
00-0038393,Dontayvion Wicks,PHI,2026.0,WR,,3.5294504165649414,56.47120666503906,17.387950897216797,47.777231216430664,2.9860769510269165,40.0568733215332,75.55963897705078,104.0,False,,,,145.698974609375,36.0,-89.22776794433594,275,6,80.0,-195.0,bust
,Nate Boerkircher,JAX,,TE,,,51.08264795717986,,,,,,,True,2.0,56.0,False,140.54624938964844,12.0,-89.46360143246858,276,6,60.67,-215.32999999999998,bust
00-0039603,British Brooks,HOU,2026.0,RB,,3.6407591539274584,58.252146462839335,13.344103092608757,51.580094916534954,3.2237559322834346,32.01941793957449,72.65099176055679,81.0,False,,,,147.86696529171712,24.0,-89.61481882887779,277,6,,,
00-0037741,Jahan Dotson,ATL,2026.0,WR,,3.5005147457122803,56.008235931396484,17.43968391418457,47.2883939743042,2.9555246233940125,44.884490966796875,71.06195831298828,105.0,False,,,,145.698974609375,36.0,-89.69073867797852,278,6,105.67,-172.32999999999998,bust
00-0036165,Isaiah Hodgins,NYG,2026.0,WR,,3.498220205307007,55.97152328491211,26.10218620300293,42.920430183410645,2.6825268864631653,38.55207443237305,74.9071044921875,106.0,False,,,,145.698974609375,36.0,-89.72745132446289,279,6,166.0,-113.0,bust
00-0038454,Keaton Mitchell,LAC,2026.0,RB,,3.624657232761383,57.99451572418213,11.481126441955567,52.253952503204346,3.2658720314502716,59.89628932952881,100.0869605255127,82.0,False,,,,147.86696529171712,24.0,-89.872449567535,280,6,53.32,-226.68,bust
00-0037267,Jerome Ford,WAS,2026.0,RB,,3.6135220008170577,57.81635201307292,11.903531558567494,51.864586233789176,3.2415366396118235,35.142169342041015,68.39004092739347,83.0,False,,,,147.86696529171712,24.0,-90.05061327864419,281,6,80.21,-200.79000000000002,bust
,Matthew Hibner,BAL,,TE,,,50.28065811649446,,,,,,,True,4.0,133.0,False,140.54624938964844,12.0,-90.26559127315397,282,6,,,
00-0039855,Jalen McMillan,TB,2026.0,WR,,3.4427762031555176,55.08441925048828,24.09912109375,43.03485870361328,2.68967866897583,48.757320404052734,78.10640716552734,107.0,False,,,,145.698974609375,36.0,-90.61455535888672,283,6,68.12,-214.88,bust
00-0038794,Jaleel McLaughlin,DEN,2026.0,RB,,3.5721407008285313,57.1542512132565,9.158459742805226,52.57502134185389,3.285938833865868,43.934392904089705,70.37566376400842,84.0,False,,,,147.86696529171712,24.0,-90.71271407846062,284,6,81.7,-202.3,bust
00-0039356,Ja'Tavion Sanders,CAR,2026.0,TE,,3.078193187713623,49.25109100341797,12.404622077941895,43.04877996444702,2.690548747777939,32.08534622192383,64.53076171875,46.0,False,,,,140.54624938964844,12.0,-91.29515838623047,285,6,41.63,-243.37,bust
00-0035359,David Sills,TB,2026.0,WR,,3.347123861312866,53.55398178100586,23.259328842163086,41.924317359924316,2.6202698349952698,48.22135925292969,73.42723083496094,108.0,False,,,,145.698974609375,36.0,-92.14499282836914,286,6,,,
,Marlin Klein,HOU,,TE,,,48.129291786525556,,,,,,,True,2.0,59.0,False,140.54624938964844,12.0,-92.41695760312288,287,6,54.33,-232.67000000000002,bust
00-0035644,Noah Fant,NO,2026.0,TE,,2.9998717308044434,47.997947692871094,25.076833724975586,35.4595308303833,2.2162206768989563,32.18854904174805,64.85840606689453,47.0,False,,,,140.54624938964844,12.0,-92.54830169677734,288,6,48.6,-239.4,bust
00-0036212,Tua Tagovailoa,ATL,2026.0,QB,12.520638,13.567547798156738,169.87435913085938,0.004349275026470423,169.87218449334614,10.617011530834134,159.93020629882812,188.6691131591797,23.0,False,,,,262.61468505859375,12.0,-92.74032592773438,289,3,32.81,-256.19,bust
00-0036849,Tutu Atwell,MIA,2026.0,WR,,3.298004627227783,52.76807403564453,23.176898956298828,41.17962455749512,2.573726534843445,40.76496505737305,76.07154846191406,109.0,False,,,,145.698974609375,36.0,-92.93090057373047,290,6,121.29,-168.70999999999998,bust
00-0033119,Jacoby Brissett,ARI,2026.0,QB,12.362521,13.66569709777832,168.94247436523438,0.3040757477283478,168.7904364913702,10.549402280710638,165.7024688720703,200.6794891357422,24.0,False,,,,262.61468505859375,12.0,-93.67221069335938,291,3,26.67,-264.33,bust
,Chris Brazzell II,CAR,,WR,,,51.79036755313514,,,,,,,True,3.0,83.0,False,145.698974609375,36.0,-93.90860705623986,292,6,93.0,-199.0,bust
00-0039299,George Holani,SEA,2026.0,RB,,3.3722526981665775,53.95604317066524,9.079803766593958,49.41614128736826,3.0885088304605164,38.28039471260087,66.67771733617553,85.0,False,,,,147.86696529171712,24.0,-93.91092212105188,293,6,81.07,-211.93,bust
00-0039355,Luke McCaffrey,WAS,2026.0,WR,,3.1929924488067627,51.0878791809082,20.67641258239746,40.74967288970947,2.546854555606842,41.94522476196289,79.32107543945312,110.0,False,,,,145.698974609375,36.0,-94.6110954284668,294,6,112.11,-181.89,bust
00-0040563,Efton Chism III,NE,2026.0,WR,,3.187563180923462,51.00101089477539,16.029504776000977,42.9862585067749,2.6866411566734314,26.161334991455078,57.57958984375,111.0,False,,,,145.698974609375,36.0,-94.69796371459961,295,6,158.4,-136.6,bust
00-0039739,Roman Wilson,PIT,2026.0,WR,,3.1663219928741455,50.66115188598633,18.253990173339844,41.534156799316406,2.5958847999572754,33.89613723754883,65.2528305053711,112.0,False,,,,145.698974609375,36.0,-95.03782272338867,296,6,139.5,-156.5,bust
00-0036626,Dyami Brown,WAS,2026.0,WR,,3.1497576236724854,50.396121978759766,20.543153762817383,40.124545097351074,2.507784068584442,45.15779113769531,78.13033294677734,113.0,False,,,,145.698974609375,36.0,-95.30285263061523,297,6,126.67,-170.32999999999998,bust
,Kaden Wetjen,PIT,,WR,,,50.33705882812501,,,,,,,True,4.0,121.0,False,145.698974609375,36.0,-95.36191578124999,298,6,152.6,-145.4,bust
00-0036924,Michael Carter,TEN,2026.0,RB,,3.267073533198835,52.27317653118136,14.758601126909092,44.893875967726814,2.805867247982926,37.84648115799086,82.01681141335698,86.0,False,,,,147.86696529171712,24.0,-95.59378876053576,299,6,98.73,-200.26999999999998,bust
00-0032392,Austin Hooper,ATL,2026.0,TE,,2.793919801712036,44.70271682739258,12.82039737701416,38.2925181388855,2.3932823836803436,28.849685668945312,52.760501861572266,48.0,False,,,,140.54624938964844,12.0,-95.84353256225586,300,6,58.33,-241.67000000000002,bust
00-0036637,Noah Gray,KC,2026.0,TE,,2.7844045162200928,44.550472259521484,11.222277641296387,38.93933343887329,2.4337083399295807,36.63807678222656,51.087093353271484,49.0,False,,,,140.54624938964844,12.0,-95.99577713012695,301,6,41.69,-259.31,bust
00-0039363,Isaac Guerendo,SF,2026.0,RB,,3.2368163436116784,51.789061497786854,14.17403806976877,44.70204246290247,2.7938776539314043,28.85928918731449,67.60635454928523,87.0,False,,,,147.86696529171712,24.0,-96.07790379393026,302,6,84.75,-217.25,bust
,Emmett Johnson,KC,,RB,,,51.38376998901367,,,,,,,True,5.0,161.0,False,147.86696529171712,24.0,-96.48319530270345,303,6,59.75,-243.25,bust
00-0033955,Jeremy McNichols,WAS,2026.0,RB,,3.20718656473336,51.31498503573376,13.013584207734533,44.8081929318665,2.8005120582416563,31.815498438371034,77.87294890824774,88.0,False,,,,147.86696529171712,24.0,-96.55198025598335,304,6,340.0,36.0,sleeper
00-0039391,Kimani Vidal,LAC,2026.0,RB,,3.203155048373299,51.25048077397278,14.66072431692271,43.92011861551143,2.745007413469464,51.77415781685623,88.01391710050298,89.0,False,,,,147.86696529171712,24.0,-96.61648451774434,305,6,60.09,-244.91,bust
00-0038685,Chris Brooks,GB,2026.0,RB,,3.19897687575166,51.18363001202656,15.981425707279863,43.192917158386635,2.6995573223991647,42.39573528127912,68.9072403940022,90.0,False,,,,147.86696529171712,24.0,-96.68333527969057,306,6,82.11,-223.89,bust
00-0039394,Casey Washington,ATL,2026.0,WR,,3.0623385906219482,48.99741744995117,12.473714828491211,42.760560035705566,2.672535002231598,32.75370788574219,63.07197189331055,114.0,False,,,,145.698974609375,36.0,-96.70155715942383,307,6,201.5,-105.5,bust
00-0039589,Kameron Johnson,TB,2026.0,WR,,3.0425546169281006,48.68087387084961,10.17227840423584,43.59473466873169,2.7246709167957306,22.66421127319336,48.64004898071289,115.0,False,,,,145.698974609375,36.0,-97.01810073852539,308,6,,,
00-0039751,Jordan Whittington,LA,2026.0,WR,,3.038724422454834,48.619590759277344,19.223398208618164,39.00789165496826,2.4379932284355164,42.636268615722656,66.35271453857422,116.0,False,,,,145.698974609375,36.0,-97.07938385009766,309,6,126.0,-183.0,bust
00-0038573,Derius Davis,LAC,2026.0,WR,,3.033010482788086,48.528167724609375,17.331697463989258,39.862318992614746,2.4913949370384216,30.19485092163086,51.694297790527344,117.0,False,,,,145.698974609375,36.0,-97.17080688476562,310,6,212.5,-97.5,bust
00-0036196,Gabe Davis,BUF,2026.0,WR,,3.0236551761627197,48.378482818603516,22.694244384765625,37.0313606262207,2.314460039138794,47.32149124145508,88.732666015625,118.0,False,,,,145.698974609375,36.0,-97.32049179077148,311,6,164.4,-146.6,bust
00-0035535,Darius Slayton,NYG,2026.0,WR,,2.9896888732910156,47.83502197265625,17.219358444213867,39.225342750549316,2.4515839219093323,40.8594856262207,74.52729797363281,119.0,False,,,,145.698974609375,36.0,-97.86395263671875,312,6,98.71,-213.29000000000002,bust
00-0038938,Jalin Hyatt,NYG,2026.0,WR,,2.9751627445220947,47.602603912353516,16.014129638671875,39.59553909301758,2.4747211933135986,28.956756591796875,56.804779052734375,120.0,False,,,,145.698974609375,36.0,-98.09637069702148,313,6,151.33,-161.67,bust
00-0029604,Kirk Cousins,LV,2026.0,QB,11.58054,14.195267677307129,164.38885498046875,0.10555341839790344,164.3360782712698,10.271004891954362,150.6514129638672,182.69525146484375,25.0,False,,,,262.61468505859375,12.0,-98.225830078125,314,3,34.45,-279.55,bust
00-0037004,Hunter Long,JAX,2026.0,TE,,2.6285388469696045,42.05662155151367,11.582074165344238,36.26558446884155,2.266599029302597,23.388944625854492,50.15004348754883,50.0,False,,,,140.54624938964844,12.0,-98.48962783813477,315,6,76.0,-239.0,bust
00-0033854,Dare Ogunbowale,HOU,2026.0,RB,,3.0704725558263317,49.12756089322131,16.075071417608136,41.090025184417236,2.5681265740260772,31.988058576512053,61.398938196901575,91.0,False,,,,147.86696529171712,24.0,-98.73940439849582,316,6,139.0,-177.0,bust
00-0037258,Dameon Pierce,PHI,2026.0,RB,,3.056718710645432,48.90749937032691,7.159594258194832,45.327702241229495,2.8329813900768435,26.34406028071305,59.21308377223502,92.0,False,,,,147.86696529171712,24.0,-98.9594659213902,317,6,106.67,-210.32999999999998,bust
00-0034270,Tyler Conklin,DET,2026.0,TE,,2.5665805339813232,41.06528854370117,11.956560134887695,35.087008476257324,2.1929380297660828,24.225374221801758,55.29250717163086,51.0,False,,,,140.54624938964844,12.0,-99.48096084594727,318,6,66.63,-251.37,bust
00-0032211,Tyler Lockett,LV,2026.0,WR,,2.876350164413452,46.021602630615234,27.258695602416992,32.39225482940674,2.024515926837921,28.55194091796875,102.9101791381836,121.0,False,,,,145.698974609375,36.0,-99.67737197875977,319,6,149.5,-169.5,bust
00-0040187,Mitchell Evans,CAR,2026.0,TE,,2.5384132862091064,40.6146125793457,13.263221740722656,33.983001708984375,2.1239376068115234,25.306880950927734,48.14284896850586,52.0,False,,,,140.54624938964844,12.0,-99.93163681030273,320,6,59.33,-260.67,bust
00-0033246,Johnny Mundt,PHI,2026.0,TE,,2.5316455364227295,40.50632858276367,13.855545997619629,33.57855558395386,2.098659723997116,27.35486602783203,47.52897644042969,53.0,False,,,,140.54624938964844,12.0,-100.03992080688477,321,6,112.0,-209.0,bust
00-0038440,Zavier Scott,MIN,2026.0,RB,,2.982642905937328,47.72228649499725,15.305863906030048,40.06935454198222,2.504334658873889,40.57578630623631,68.61940173828626,93.0,False,,,,147.86696529171712,24.0,-100.14467879671987,322,6,296.0,-26.0,bust
00-0037112,Jake Tonges,SF,2026.0,TE,,2.5160412788391113,40.25666046142578,14.990092277526855,32.76161432266235,2.047600895166397,38.09777069091797,62.17478561401367,54.0,False,,,,140.54624938964844,12.0,-100.28958892822266,323,6,34.4,-288.6,bust
00-0036980,Elijah Moore,PHI,2026.0,WR,,2.810483455657959,44.967735290527344,22.646635055541992,33.64441776275635,2.1027761101722717,41.827396392822266,69.43704986572266,122.0,False,,,,145.698974609375,36.0,-100.73123931884766,324,6,131.56,-192.44,bust
00-0040078,Brashard Smith,KC,2026.0,RB,,2.9441093802452087,47.10575008392334,19.624440174102784,37.293529996871946,2.3308456248044966,39.05993202209473,63.49043312072754,94.0,False,,,,147.86696529171712,24.0,-100.76121520779378,325,6,73.79,-251.20999999999998,bust
00-0034983,Hunter Renfrow,CAR,2026.0,WR,,2.805643081665039,44.890289306640625,17.808399200439453,35.9860897064209,2.249130606651306,36.26704788208008,70.98583984375,123.0,False,,,,145.698974609375,36.0,-100.80868530273438,326,6,216.0,-110.0,bust
