player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier
00-0035261,Tony Pollard,TEN,2025,RB,,7.56465346726712,121.03445547627392,26.007701957005498,108.03060449777117,6.751912781110698,115.31872337278645,154.56068232583968,33,False,130.98082172154238,24.0,-22.95021722377122,124,1
00-0039342,Xavier Legette,CAR,2025,WR,,8.284335136413574,132.5493621826172,44.81665802001953,110.14103317260742,6.883814573287964,109.4129867553711,147.68724060058594,54,False,133.30779266357422,36.0,-23.166759490966797,125,2
00-0038117,Wan'Dale Robinson,NYG,2025,WR,,8.04058837890625,128.6494140625,37.587249755859375,109.85578918457031,6.8659868240356445,109.37832641601562,156.66961669921875,59,False,133.30779266357422,36.0,-23.452003479003906,126,2
00-0034348,Courtland Sutton,DEN,2025,WR,,8.660489082336426,138.5678253173828,58.32990646362305,109.40287208557129,6.837679505348206,145.66598510742188,193.320068359375,53,False,133.30779266357422,36.0,-23.90492057800293,127,2
00-0033090,Hunter Henry,NE,2025,TE,,6.146965026855469,98.3514404296875,34.222503662109375,81.24018859863281,5.077511787414551,82.47712707519531,128.8629608154297,26,False,105.7999382019043,12.0,-24.559749603271484,128,2
00-0037545,Rashid Shaheed,NO,2025,WR,,8.18656063079834,130.98497009277344,45.631717681884766,108.16911125183105,6.760569453239441,108.58213806152344,147.31588745117188,56,False,133.30779266357422,36.0,-25.138681411743164,129,2
00-0034829,Mike Gesicki,CIN,2025,TE,,6.179855823516846,98.87769317626953,36.697994232177734,80.52869606018066,5.0330435037612915,79.40988159179688,118.46160888671875,25,False,105.7999382019043,12.0,-25.271242141723633,130,2
00-0038608,Kayshon Boutte,NE,2025,WR,,8.178359031677246,130.85374450683594,48.151161193847656,106.77816390991211,6.673635244369507,115.36418151855469,156.89102172851562,57,False,133.30779266357422,36.0,-26.52962875366211,131,2
00-0036261,Brandon Aiyuk,SF,2025,WR,,8.21521282196045,131.4434051513672,49.58580017089844,106.65050506591797,6.665656566619873,106.61978149414062,151.79641723632812,55,False,133.30779266357422,36.0,-26.65728759765625,132,2
00-0036550,Rashod Bateman,BAL,2025,WR,,8.172926902770996,130.76683044433594,48.412322998046875,106.5606689453125,6.660041809082031,123.0458984375,163.29766845703125,58,False,133.30779266357422,36.0,-26.74712371826172,133,2
00-0037239,Chris Olave,NO,2025,WR,,7.906849384307861,126.50959014892578,43.9273796081543,104.54590034484863,6.5341187715530396,119.36206817626953,157.86624145507812,60,False,133.30779266357422,36.0,-28.761892318725586,134,2
00-0037197,Isiah Pacheco,KC,2025,RB,,6.934078246132304,110.94525193811687,18.720689853378392,101.58490701142767,6.34905668821423,77.17971906830398,136.1423246470614,36,False,130.98082172154238,24.0,-29.39591471011471,135,1
00-0035644,Noah Fant,SEA,2025,TE,,5.992024898529053,95.87239837646484,39.00160217285156,76.37159729003906,4.773224830627441,61.39191818237305,117.20480346679688,27,False,105.7999382019043,12.0,-29.428340911865234,136,2
00-0036212,Tua Tagovailoa,MIA,2025,QB,14.961926,16.06330680847168,240.3380126953125,0.26471173763275146,240.20565682649612,15.012853551656008,222.93788146972656,246.98284912109375,15,False,271.01972246170044,12.0,-30.814065635204315,137,1
00-0037525,Jordan Mason,SF,2025,RB,,6.614480012897594,105.8316802063615,14.061070868578943,98.80114477207202,6.175071548254501,72.41604950139165,123.92093555108396,39,False,130.98082172154238,24.0,-32.17967694947036,138,1
00-0039491,Jalen Coker,CAR,2025,WR,,7.249405384063721,115.99048614501953,30.619199752807617,100.68088626861572,6.292555391788483,74.07862854003906,126.09165954589844,63,False,133.30779266357422,36.0,-32.626906394958496,139,2
00-0039918,Caleb Williams,CHI,2025,QB,14.015952,16.914901733398438,237.0784454345703,0.06927597522735596,237.04380744695663,14.81523796543479,215.06922912597656,255.36196899414062,16,False,271.01972246170044,12.0,-33.975915014743805,140,1
00-0036040,Juwan Johnson,NO,2025,TE,,5.888124465942383,94.20999145507812,45.75103759765625,71.33447265625,4.458404541015625,96.6996841430664,133.79953002929688,28,False,105.7999382019043,12.0,-34.4654655456543,141,2
00-0036637,Noah Gray,KC,2025,TE,,5.34182596206665,85.4692153930664,28.46010971069336,71.23916053771973,4.452447533607483,71.89434814453125,114.86909484863281,29,False,105.7999382019043,12.0,-34.56077766418457,142,2
00-0039901,Keon Coleman,BUF,2025,WR,,7.427419185638428,118.83870697021484,41.39204406738281,98.14268493652344,6.133917808532715,104.26312255859375,146.7403564453125,62,False,133.30779266357422,36.0,-35.16510772705078,143,2
00-0039050,Payne Durham,TB,2025,TE,,5.153085231781006,82.4493637084961,24.151317596435547,70.37370491027832,4.398356556892395,40.299964904785156,75.23527526855469,31,False,105.7999382019043,12.0,-35.42623329162598,144,2
00-0036997,Javonte Williams,DEN,2025,RB,,7.116593292635815,113.86549268217304,41.05670834801771,93.33713850816419,5.833571156760262,90.05774779725125,143.7834092464878,35,False,130.98082172154238,24.0,-37.643683213378196,145,1
00-0033699,Austin Ekeler,WAS,2025,RB,,6.693955143655024,107.10328229848038,28.930639862671523,92.63796236714461,5.789872647946538,101.1102614373658,139.80910758037422,37,False,130.98082172154238,24.0,-38.342859354397774,146,1
00-0039793,AJ Barner,SEA,2025,TE,,5.251525402069092,84.02440643310547,33.972320556640625,67.03824615478516,4.189890384674072,64.86397552490234,103.72024536132812,30,False,105.7999382019043,12.0,-38.76169204711914,147,2
00-0039032,Tyjae Spears,TEN,2025,RB,,6.689483489990234,107.03173583984375,29.864483489990235,92.09949409484864,5.75621838092804,91.80537452697754,131.71169006347657,38,False,130.98082172154238,24.0,-38.881327626693746,148,1
00-0037261,Khalil Shakir,BUF,2025,WR,,7.534262180328369,120.5481948852539,52.76599884033203,94.16519546508789,5.885324716567993,122.08821868896484,174.19386291503906,61,False,133.30779266357422,36.0,-39.14259719848633,149,2
00-0032394,Nick Vannett,TEN,2025,TE,,5.138670921325684,82.21873474121094,31.143661499023438,66.64690399169922,4.165431499481201,38.808311462402344,81.57740020751953,32,False,105.7999382019043,12.0,-39.15303421020508,150,2
00-0034159,Will Dissly,LAC,2025,TE,,5.092498302459717,81.47997283935547,30.296815872192383,66.33156490325928,4.145722806453705,50.10911178588867,90.6323013305664,33,False,105.7999382019043,12.0,-39.46837329864502,151,2
00-0038976,Marvin Mims Jr.,DEN,2025,WR,,7.03059720993042,112.48955535888672,38.638973236083984,93.17006874084473,5.823129296302795,82.44145202636719,133.6776885986328,65,False,133.30779266357422,36.0,-40.13772392272949,152,2
00-0037746,Brian Robinson,WAS,2025,RB,,6.0568560986874616,96.90969757899938,12.886244363432304,90.46657539728324,5.654160962330202,81.65067664891217,133.81888076918,48,False,130.98082172154238,24.0,-40.51424632425915,153,1
00-0036875,Rhamondre Stevenson,NE,2025,RB,,6.239315063889756,99.8290410222361,18.920433614758252,90.36882421485697,5.648051513428561,94.20092829819822,142.31161396504427,42,False,130.98082172154238,24.0,-40.61199750668541,154,1
00-0038951,Sean Tucker,TB,2025,RB,,6.199671230316162,99.1947396850586,17.927099628448488,90.23118987083436,5.639449366927147,65.6588380432129,132.5781121826172,44,False,130.98082172154238,24.0,-40.74963185070803,155,1
00-0038454,Keaton Mitchell,BAL,2025,RB,,6.106751532554626,97.70802452087402,15.076040344238281,90.17000434875489,5.63562527179718,72.35346870422363,117.59109039306641,47,False,130.98082172154238,24.0,-40.8108173727875,156,1
00-0039746,Will Shipley,PHI,2025,RB,,6.133714261054993,98.13942817687989,16.298936471939086,89.98995994091034,5.624372496306896,55.11488571166992,148.3044091796875,46,False,130.98082172154238,24.0,-40.990861780632045,157,1
00-0039916,Ricky Pearsall,SF,2025,WR,,7.043487548828125,112.69580078125,41.87187957763672,91.75986099243164,5.7349913120269775,83.61333465576172,125.17021179199219,64,False,133.30779266357422,36.0,-41.54793167114258,158,2
00-0039356,Ja'Tavion Sanders,CAR,2025,TE,,5.081627368927002,81.30603790283203,34.509090423583984,64.05149269104004,4.003218293190002,67.67952728271484,102.30169677734375,34,False,105.7999382019043,12.0,-41.74844551086426,159,2
00-0033293,Aaron Jones,MIN,2025,RB,,6.4606783069183695,103.37085291069391,28.406652476802254,89.1675266722928,5.5729704170183,96.64367012634905,136.68668403797815,40,False,130.98082172154238,24.0,-41.81329504924959,160,1
00-0039875,Ray Davis,BUF,2025,RB,,6.224847846207433,99.59756553931892,21.90857685091722,88.64327711386031,5.540204819616269,82.60546477451625,130.6814328444714,43,False,130.98082172154238,24.0,-42.33754460768208,161,1
00-0036988,Josh Palmer,LAC,2025,WR,,6.946499824523926,111.14399719238281,40.39447021484375,90.94676208496094,5.684172630310059,82.34667205810547,127.95929718017578,66,False,133.30779266357422,36.0,-42.36103057861328,162,2
00-0036414,Cam Akers,MIN,2025,RB,,6.140820725677277,98.25313161083643,19.768607289394563,88.36882796613915,5.523051747883697,77.75458265065659,110.63458761336624,45,False,130.98082172154238,24.0,-42.61199375540323,163,1
00-0037263,Tyler Allgeier,ATL,2025,RB,,6.006345377187056,96.1015260349929,15.838538935848657,88.18225656706858,5.511391035441786,90.01917561405085,122.77401168661359,49,False,130.98082172154238,24.0,-42.798565154473806,164,1
00-0039164,Anthony Richardson,IND,2025,QB,13.369162,17.065279006958008,228.14846801757812,0.49214160442352295,227.90239721536636,14.243899825960398,187.7946319580078,238.22799682617188,17,False,271.01972246170044,12.0,-43.117325246334076,165,1
00-0038555,Tank Bigsby,JAX,2025,RB,,5.764129700660706,92.2260752105713,12.229349279403687,86.11140057086945,5.381962535679341,79.74072784423828,127.88599822998047,55,False,130.98082172154238,24.0,-44.869421150672935,166,1
00-0038797,Emanuel Wilson,GB,2025,RB,,5.842748784398804,93.48398055038086,14.88065974266867,86.04365067904654,5.3777281674404085,72.47730429830166,109.59829297911052,53,False,130.98082172154238,24.0,-44.93717104249585,167,1
00-0036980,Elijah Moore,CLE,2025,WR,,6.640758514404297,106.25213623046875,36.91060256958008,87.79683494567871,5.487302184104919,87.37635040283203,140.22665405273438,68,False,133.30779266357422,36.0,-45.51095771789551,168,2
00-0030564,DeAndre Hopkins,KC,2025,WR,,6.758057117462158,108.12891387939453,41.44979476928711,87.40401649475098,5.462751030921936,78.22464752197266,120.00994873046875,67,False,133.30779266357422,36.0,-45.90377616882324,169,2
00-0034184,Gus Edwards,LAC,2025,RB,,5.557634461175734,88.92215137881175,9.364959871558437,84.23967144303252,5.2649794651895325,62.748491202791115,103.10092254168687,58,False,130.98082172154238,24.0,-46.74115027850986,170,1
00-0033923,Kareem Hunt,KC,2025,RB,,5.934238547498767,94.94781675998027,22.208945559463135,83.8433439802487,5.240208998765544,76.5695375045369,119.57544703698338,52,False,130.98082172154238,24.0,-47.13747774129368,171,1
00-0038124,Christian Watson,GB,2025,WR,,6.460658550262451,103.37053680419922,35.03688430786133,85.85209465026855,5.365755915641785,83.54487609863281,117.13214111328125,70,False,133.30779266357422,36.0,-47.455698013305664,172,2
00-0034364,Jordan Akins,CLE,2025,TE,,4.478737831115723,71.65980529785156,26.855331420898438,58.232139587402344,3.6395087242126465,51.94135284423828,76.94567108154297,35,False,105.7999382019043,12.0,-47.56779861450195,173,2
00-0036906,Khalil Herbert,CIN,2025,RB,,5.745896429046224,91.93434286473959,17.87117560306369,82.99875506320774,5.187422191450484,63.46729628811627,102.4767079519785,56,False,130.98082172154238,24.0,-47.982066658334645,174,1
00-0039868,Troy Franklin,DEN,2025,WR,,6.385721206665039,102.17153930664062,34.25537109375,85.04385375976562,5.315240859985352,70.07061004638672,120.33627319335938,71,False,133.30779266357422,36.0,-48.263938903808594,175,2
00-0038040,Zamir White,LV,2025,RB,,5.692991544758106,91.0878647161297,17.125149854324516,82.52528978896744,5.157830611810465,68.53124762501804,110.18051203775373,57,False,130.98082172154238,24.0,-48.45553193257494,176,1
00-0032104,Ameer Abdullah,LV,2025,RB,,5.957328801722988,95.31726082756781,25.624690504681162,82.50491557522723,5.156557223451702,68.02850753815513,101.254396970463,51,False,130.98082172154238,24.0,-48.475906146315154,177,1
00-0034975,Justice Hill,BAL,2025,RB,,6.402142048616429,102.43427277786286,40.49857122158857,82.18498716706857,5.136561697941786,86.535258712873,137.54611254097418,41,False,130.98082172154238,24.0,-48.795834554473814,178,1
00-0038558,Darnell Washington,PIT,2025,TE,,4.207539081573486,67.32062530517578,21.0338134765625,56.80371856689453,3.550232410430908,35.04418182373047,64.14807891845703,38,False,105.7999382019043,12.0,-48.996219635009766,179,2
00-0037741,Jahan Dotson,PHI,2025,WR,,6.193292617797852,99.09268188476562,29.929935455322266,84.12771415710449,5.257982134819031,67.03904724121094,107.20280456542969,72,False,133.30779266357422,36.0,-49.18007850646973,180,2
00-0038935,Brenton Strange,JAX,2025,TE,,4.1634626388549805,66.61540222167969,20.15703010559082,56.53688716888428,3.5335554480552673,50.86341857910156,86.33468627929688,39,False,105.7999382019043,12.0,-49.26305103302002,181,2
00-0036919,Kenneth Gainwell,PHI,2025,RB,,5.7700785543884345,92.32125687021495,21.321619374551325,81.6604471829393,5.103777948933706,73.91573355046143,111.23713432797662,54,False,130.98082172154238,24.0,-49.32037453860309,182,1
00-0038547,Luke Schoonmaker,DAL,2025,TE,,4.377080917358398,70.03329467773438,28.145225524902344,55.9606819152832,3.4975426197052,45.18838882446289,77.31048583984375,36,False,105.7999382019043,12.0,-49.839256286621094,183,2
00-0034869,Sam Darnold,MIN,2025,QB,15.204347,14.547000885009766,221.17764282226562,0.0,221.17764282226562,13.823602676391602,199.06912231445312,250.32122802734375,18,False,271.01972246170044,12.0,-49.842079639434814,184,1
00-0037805,Jeremy Ruckert,NYJ,2025,TE,,4.327132701873779,69.23412322998047,28.846506118774414,54.81087017059326,3.425679385662079,47.405616760253906,80.58424377441406,37,False,105.7999382019043,12.0,-50.989068031311035,185,2
00-0036251,Zack Moss,CIN,2025,RB,,5.970656536426715,95.53050458282743,31.96319669495047,79.54890623535219,4.971806639709512,85.71029083001297,124.9776344788099,50,False,130.98082172154238,24.0,-51.43191548619019,186,1
00-0037258,Dameon Pierce,HOU,2025,RB,,5.496897522291852,87.95036035666963,17.071103835996905,79.41480843867119,4.963425527416949,66.05459691809432,109.92534103894869,59,False,130.98082172154238,24.0,-51.5660132828712,187,1
00-0033282,Curtis Samuel,BUF,2025,WR,,6.485916614532471,103.77466583251953,44.42033386230469,81.56449890136719,5.097781181335449,80.19773864746094,124.58056640625,69,False,133.30779266357422,36.0,-51.74329376220703,188,2
00-0036849,Tutu Atwell,LA,2025,WR,,6.073875904083252,97.18201446533203,32.57148742675781,80.89627075195312,5.05601692199707,78.83099365234375,107.55905151367188,73,False,133.30779266357422,36.0,-52.411521911621094,189,2
00-0035250,Devin Singletary,NYG,2025,RB,,5.4868027642000055,87.78884422720009,18.569080569092986,78.50430394265359,4.9065189964158495,66.57112068285932,111.03787525367606,60,False,130.98082172154238,24.0,-52.47651777888879,190,1
00-0036876,Kylen Granson,IND,2025,TE,,4.05625057220459,64.90000915527344,24.543733596801758,52.62814235687256,3.289258897304535,53.47946548461914,81.11869812011719,40,False,105.7999382019043,12.0,-53.17179584503174,191,2
00-0033925,D'Onta Foreman,CLE,2025,RB,,5.339525640541197,85.43241024865915,16.162336213727425,77.35124214179544,4.834452633862215,65.8976299081707,107.34099897391171,62,False,130.98082172154238,24.0,-53.629579579746945,192,1
00-0035689,Dawson Knox,BUF,2025,TE,,3.816502809524536,61.06404495239258,17.911338806152344,52.108375549316406,3.2567734718322754,41.3849983215332,73.43223571777344,44,False,105.7999382019043,12.0,-53.69156265258789,193,2
00-0037086,Grant Calcaterra,PHI,2025,TE,,3.8912277221679688,62.2596435546875,20.917707443237305,51.80078983306885,3.237549364566803,42.474830627441406,78.02942657470703,42,False,105.7999382019043,12.0,-53.99914836883545,194,2
00-0039921,Trey Benson,ARI,2025,RB,,5.143214869499206,82.2914379119873,12.253151998519897,76.16486191272736,4.76030386954546,66.89840255737305,141.49573135375977,64,False,130.98082172154238,24.0,-54.81595980881502,195,1
00-0036328,Antonio Gibson,NE,2025,RB,,5.415533663927897,86.64853862284635,21.543186382865514,75.87694543141359,4.742309089463349,70.41869387945844,109.63035147523978,61,False,130.98082172154238,24.0,-55.103876290128795,196,1
00-0039359,Cade Stover,HOU,2025,TE,,3.8792612552642822,62.068180084228516,22.937240600585938,50.59955978393555,3.1624724864959717,37.24476623535156,67.94049072265625,43,False,105.7999382019043,12.0,-55.20037841796875,197,2
00-0035500,Greg Dortch,ARI,2025,WR,,5.909493446350098,94.55189514160156,35.855316162109375,76.62423706054688,4.78901481628418,76.93910217285156,117.80500030517578,74,False,133.30779266357422,36.0,-56.683555603027344,198,2
00-0038115,Daniel Bellinger,NYG,2025,TE,,3.9253270626068115,62.805233001708984,27.69123077392578,48.959617614746094,3.059976100921631,48.369224548339844,68.66888427734375,41,False,105.7999382019043,12.0,-56.8403205871582,199,2
00-0036355,Justin Herbert,LAC,2025,QB,14.856792,14.387681007385254,213.75479125976562,0.4480063319206238,213.5307880938053,13.345674255862832,202.72012329101562,245.20321655273438,19,False,271.01972246170044,12.0,-57.488934367895126,200,1
00-0036626,Dyami Brown,WAS,2025,WR,,5.639403343200684,90.23045349121094,29.6933536529541,75.38377666473389,4.711486041545868,70.05497741699219,104.17391967773438,80,False,133.30779266357422,36.0,-57.92401599884033,201,2
00-0036427,Tyler Johnson,LA,2025,WR,,5.70352029800415,91.2563247680664,32.862220764160156,74.82521438598633,4.6765758991241455,67.88382720947266,99.21721649169922,77,False,133.30779266357422,36.0,-58.48257827758789,202,2
00-0035535,Darius Slayton,NYG,2025,WR,,5.406684398651123,86.50695037841797,23.584482192993164,74.71470928192139,4.669669330120087,66.69342041015625,93.54556274414062,82,False,133.30779266357422,36.0,-58.59308338165283,203,2
00-0033591,Noah Brown,WAS,2025,WR,,5.714962959289551,91.43940734863281,33.95539855957031,74.46170806884766,4.6538567543029785,78.4417724609375,107.53239440917969,76,False,133.30779266357422,36.0,-58.84608459472656,204,2
00-0037664,Alec Pierce,IND,2025,WR,,5.8731207847595215,93.96993255615234,39.2645263671875,74.3376693725586,4.646104335784912,88.98461151123047,135.34060668945312,75,False,133.30779266357422,36.0,-58.970123291015625,205,2
00-0036244,Colby Parkinson,LA,2025,TE,,3.5944008827209473,57.510414123535156,21.850933074951172,46.58494758605957,2.911559224128723,45.90119934082031,68.49117279052734,49,False,105.7999382019043,12.0,-59.21499061584473,206,2
00-0034830,Hayden Hurst,LAC,2025,TE,,3.5692033767700195,57.10725402832031,21.1824893951416,46.51600933074951,2.9072505831718445,38.288246154785156,60.195220947265625,51,False,105.7999382019043,12.0,-59.283928871154785,207,2
00-0034972,Alexander Mattison,LV,2025,RB,,5.315766917234574,85.05227067575318,27.62233673702765,71.24110230723936,4.45256889420246,80.83788586464425,124.78481444247205,63,False,130.98082172154238,24.0,-59.739719414303025,208,1
00-0038619,Andrei Iosivas,CIN,2025,WR,,5.64401912689209,90.30430603027344,33.99725341796875,73.30567932128906,4.581604957580566,79.15755462646484,109.3665771484375,78,False,133.30779266357422,36.0,-60.002113342285156,209,2
00-0039391,Kimani Vidal,LAC,2025,RB,,4.817622413635254,77.08195861816407,12.247745504379273,70.95808586597443,4.434880366623402,54.205270576477055,91.73336128234864,66,False,130.98082172154238,24.0,-60.02273585556796,210,1
00-0039874,Jaylen Wright,MIA,2025,RB,,4.796254286766052,76.74006858825683,12.170609645843506,70.65476376533509,4.415922735333443,44.99840789794922,106.25507095336914,67,False,130.98082172154238,24.0,-60.32605795620729,211,1
00-0038685,Chris Brooks,GB,2025,RB,,4.909389096941546,78.55022555106474,16.456549726364795,70.32195068788235,4.395121917992647,55.27243094818303,84.37673297545258,65,False,130.98082172154238,24.0,-60.658871033660034,212,1
00-0037005,Tommy Tremble,CAR,2025,TE,,3.5776031017303467,57.24164962768555,24.3625431060791,45.060378074645996,2.8162736296653748,50.495697021484375,77.72051239013672,50,False,105.7999382019043,12.0,-60.7395601272583,213,2
00-0039847,Theo Johnson,NYG,2025,TE,,3.7149479389190674,59.43916702270508,28.804710388183594,45.03681182861328,2.81480073928833,53.44996643066406,76.2845230102539,45,False,105.7999382019043,12.0,-60.763126373291016,214,2
00-0037292,Andrew Ogletree,IND,2025,TE,,3.5981128215789795,57.56980514526367,25.23098373413086,44.95431327819824,2.80964457988739,42.46754837036133,71.06627655029297,48,False,105.7999382019043,12.0,-60.845624923706055,215,2
00-0038606,Parker Washington,JAX,2025,WR,,5.524439811706543,88.39103698730469,31.979143142700195,72.40146541595459,4.525091588497162,70.427734375,105.15127563476562,81,False,133.30779266357422,36.0,-60.90632724761963,216,2
00-0038589,Josh Whyle,TEN,2025,TE,,3.687074661254883,58.993194580078125,28.275737762451172,44.85532569885254,2.8034578561782837,40.46607208251953,73.80511474609375,46,False,105.7999382019043,12.0,-60.94461250305176,217,2
00-0035249,Josh Oliver,MIN,2025,TE,,3.464482069015503,55.43171310424805,22.39850425720215,44.23246097564697,2.764528810977936,47.24260711669922,71.4197998046875,52,False,105.7999382019043,12.0,-61.567477226257324,218,2
00-0039062,Jonathan Mingo,DAL,2025,WR,,5.227083683013916,83.63333892822266,24.736608505249023,71.26503467559814,4.454064667224884,49.948997497558594,88.5787124633789,84,False,133.30779266357422,36.0,-62.042757987976074,219,2
00-0038046,Charlie Kolar,BAL,2025,TE,,3.6733126640319824,58.77300262451172,30.669841766357422,43.43808174133301,2.714880108833313,22.067628860473633,90.0530014038086,47,False,105.7999382019043,12.0,-62.36185646057129,220,2
00-0036196,Gabe Davis,JAX,2025,WR,,5.643208026885986,90.29132843017578,38.727867126464844,70.92739486694336,4.43296217918396,74.74324798583984,129.72239685058594,79,False,133.30779266357422,36.0,-62.38039779663086,221,2
00-0033895,Gerald Everett,CHI,2025,TE,,3.314511775970459,53.032188415527344,20.616195678710938,42.724090576171875,2.670255661010742,35.8485221862793,68.91140747070312,53,False,105.7999382019043,12.0,-63.07584762573242,222,2
00-0036232,Harrison Bryant,LV,2025,TE,,3.025743007659912,48.411888122558594,11.543164253234863,42.64030599594116,2.6650191247463226,19.915061950683594,41.287254333496094,59,False,105.7999382019043,12.0,-63.159632205963135,223,2
00-0037666,Jalen Tolbert,DAL,2025,WR,,5.365858554840088,85.8537368774414,31.98905372619629,69.85921001434326,4.366200625896454,74.1969223022461,109.09223175048828,83,False,133.30779266357422,36.0,-63.44858264923096,224,2
00-0038794,Jaleel McLaughlin,DEN,2025,RB,,4.621784834861756,73.94855735778809,13.428981962203979,67.2340663766861,4.202129148542881,64.7691279220581,91.1689405822754,69,False,130.98082172154238,24.0,-63.74675534485628,225,1
00-0031687,Raheem Mostert,MIA,2025,RB,,4.510960221290588,72.17536354064941,11.225550413131714,66.56258833408356,4.160161770880222,50.890119552612305,85.14702987670898,70,False,130.98082172154238,24.0,-64.41823338745883,226,1
00-0031585,MyCole Pruitt,PIT,2025,TE,,3.055361270904541,48.885780334472656,15.795269012451172,40.98814582824707,2.561759114265442,28.672748565673828,52.45954132080078,58,False,105.7999382019043,12.0,-64.81179237365723,227,2
00-0033110,Tyler Higbee,LA,2025,TE,,3.2848525047302246,52.557640075683594,23.276464462280273,40.91940784454346,2.557462990283966,47.3080940246582,79.91657257080078,54,False,105.7999382019043,12.0,-64.88053035736084,228,2
00-0036754,Brock Wright,DET,2025,TE,,3.2516305446624756,52.02608871459961,22.483356475830078,40.78441047668457,2.5490256547927856,39.1922607421875,74.06355285644531,55,False,105.7999382019043,12.0,-65.01552772521973,229,2
00-0034981,Foster Moreau,NO,2025,TE,,3.211759090423584,51.388145446777344,21.856260299682617,40.460015296936035,2.528750956058502,52.814910888671875,85.47650909423828,56,False,105.7999382019043,12.0,-65.33992290496826,230,2
00-0033555,Mack Hollins,BUF,2025,WR,,5.13613748550415,82.1781997680664,28.99509620666504,67.68065166473389,4.230040729045868,58.625518798828125,94.73602294921875,88,False,133.30779266357422,36.0,-65.62714099884033,231,2
00-0037291,Jalen Nailor,MIN,2025,WR,,5.063828945159912,81.0212631225586,27.829025268554688,67.10675048828125,4.194171905517578,70.4635009765625,109.56200408935547,89,False,133.30779266357422,36.0,-66.20104217529297,232,2
00-0039386,Bub Means,NO,2025,WR,,4.882615089416504,78.12184143066406,22.359418869018555,66.94213199615479,4.183883249759674,45.52055358886719,80.47514343261719,92,False,133.30779266357422,36.0,-66.36566066741943,233,2
00-0037614,John Metchie III,HOU,2025,WR,,5.16697359085083,82.67157745361328,31.511444091796875,66.91585540771484,4.182240962982178,67.52539825439453,105.8720474243164,86,False,133.30779266357422,36.0,-66.39193725585938,234,2
00-0039890,Adonai Mitchell,IND,2025,WR,,5.225942134857178,83.61507415771484,34.15794372558594,66.53610229492188,4.158506393432617,62.037818908691406,132.18028259277344,85,False,133.30779266357422,36.0,-66.77169036865234,235,2
00-0035243,Miles Sanders,CAR,2025,RB,,4.761922465885118,76.19075945416189,24.463245834596023,63.95913653686387,3.997446033553992,59.642368046723355,96.20698194332762,68,False,130.98082172154238,24.0,-67.02168518467852,236,1
00-0037252,Greg Dulcich,NYG,2025,TE,,2.94905424118042,47.18486785888672,16.878307342529297,38.74571418762207,2.4216071367263794,35.81067657470703,57.13241958618164,60,False,105.7999382019043,12.0,-67.05422401428223,237,2
00-0039798,Isaiah Davis,NYJ,2025,RB,,4.469593105316163,71.5134896850586,15.655716905593872,63.685631232261656,3.9803519520163535,53.36725612640381,89.58330543518066,71,False,130.98082172154238,24.0,-67.29519048928073,238,1
00-0036422,Adam Trautman,DEN,2025,TE,,2.856874465942383,45.709991455078125,15.120145797729492,38.14991855621338,2.384369909763336,32.28961181640625,61.66084671020508,61,False,105.7999382019043,12.0,-67.65001964569092,239,2
00-0033217,Mo Alie-Cox,IND,2025,TE,,3.056241750717163,48.89986801147461,22.397127151489258,37.70130443572998,2.356331527233124,36.406150817871094,64.49658203125,57,False,105.7999382019043,12.0,-68.09863376617432,240,2
00-0033576,Eric Saubert,SF,2025,TE,,2.7869112491607666,44.590579986572266,14.023857116699219,37.578651428222656,2.348665714263916,24.267736434936523,45.021728515625,64,False,105.7999382019043,12.0,-68.22128677368164,241,2
00-0035924,Jonathan Ward,PIT,2025,RB,,4.195697089060784,67.13115342497254,9.36351269787913,62.44939707603298,3.9030873172520613,26.5142865038016,69.01225107390125,76,False,130.98082172154238,24.0,-68.5314246455094,242,1
00-0035216,Diontae Johnson,HOU,2025,WR,,4.884117126464844,78.1458740234375,27.792360305786133,64.24969387054443,4.015605866909027,58.688682556152344,92.47506713867188,91,False,133.30779266357422,36.0,-69.05809879302979,243,2
00-0038720,Julian Hill,MIA,2025,TE,,2.842189073562622,45.47502517700195,17.6861515045166,36.63194942474365,2.2894968390464783,34.704254150390625,62.45761489868164,62,False,105.7999382019043,12.0,-69.16798877716064,244,2
00-0038705,Emari Demercado,ARI,2025,RB,,4.304442873161023,68.87108597057637,14.361797951646738,61.69018699475301,3.8556366871720633,42.4250547456056,85.48535019803423,74,False,130.98082172154238,24.0,-69.29063472678936,245,1
00-0033045,Ezekiel Elliott,DAL,2025,RB,,4.387983075415411,70.20772920664658,17.132902529283715,61.64127794200472,3.852579871375295,62.40437868665295,93.10972757876041,73,False,130.98082172154238,24.0,-69.33954377953766,246,1
00-0032392,Austin Hooper,NE,2025,TE,,2.7158830165863037,43.45412826538086,15.027612686157227,35.940321922302246,2.2462701201438904,40.59805679321289,69.51841735839844,66,False,105.7999382019043,12.0,-69.85961627960205,247,2
00-0032775,Demarcus Robinson,LA,2025,WR,,4.7080793380737305,75.32926940917969,23.889036178588867,63.384751319885254,3.9615469574928284,55.55546188354492,93.25154113769531,93,False,133.30779266357422,36.0,-69.92304134368896,248,2
