player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,targets_pg_last,receptions_pg_last,rec_yds_pg_last,rec_tds_pg_last,target_share_last,air_yards_share_last,snap_pct_last,xfp_ppr_last,ppr_minus_xfp_last,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0035631,2024,Drew Sample,CIN,11,3.3458256029684597,46.042857142857144,3.5928571428571425,0.0,1.8636363636363635,14.0,0.0,1.0,26.0,0.6162324649298597,20.013840830449826,58.705882352941174,0.0,1.9285714285714286,1.5714285714285714,11.642857142857142,0.14285714285714285,0.04560810810810811,0.007762312633832976,0.4511764705882353,39.42,10.879999999999995,36.5,26.5,3.3181818181818183,2.409090909090909,20.0,59.372448,47.876912117004395,57.48571428571428,39.42
00-0035631,2025,Drew Sample,CIN,12,3.4097402597402597,41.1,3.3181818181818183,3.5928571428571425,0.0,11.0,14.0,2.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,0.0,2.0,1.8181818181818181,9.909090909090908,0.09090909090909091,0.03508771929824561,0.007517134645147026,0.571764705882353,37.09,-0.5900000000000034,31.9,24.4,2.658333333333333,2.033333333333333,15.0,36.256706,26.39652442932129,53.09090909090909,37.09
00-0035644,2024,Noah Fant,SEA,14,6.008083333333333,97.35,4.8933333333333335,6.927777777777778,9.9375,15.0,18.0,5.0,26.0,0.6008359456635318,19.885813148788927,56.294117647058826,0.0,2.8666666666666667,2.1333333333333333,27.6,0.0,0.07861060329067641,0.07398212512413108,0.5417647058823529,67.88,5.52000000000001,104.0,80.0,7.428571428571429,5.714285714285714,48.0,92.299385,75.25236320495605,78.29333333333334,67.88
00-0035644,2025,Noah Fant,CIN,13,6.617920634920635,96.89,7.428571428571429,4.8933333333333335,6.927777777777778,14.0,15.0,6.0,26.0,0.6082051282051282,20.775086505190313,57.35294117647059,1.0,4.571428571428571,3.4285714285714284,35.714285714285715,0.07142857142857142,0.11247803163444639,0.08391089108910892,0.6328571428571428,99.48,4.519999999999996,74.8,57.8,5.753846153846154,4.446153846153846,34.0,97.65527,78.04285430908203,118.85714285714286,99.48
00-0035689,2024,Dawson Knox,BUF,17,7.121470588235294,105.08999999999999,5.325,9.305882352941175,11.347058823529412,12.0,17.0,5.0,26.0,0.525974025974026,22.495356037151705,64.84210526315789,0.0,3.25,2.0,16.583333333333332,0.25,0.06382978723404255,0.05308521057786484,0.5721428571428572,77.5,-13.600000000000001,67.6,54.599999999999994,3.9764705882352938,3.2117647058823526,26.0,86.99221,68.15046310424805,85.2,77.5
00-0035689,2025,Dawson Knox,BUF,18,4.913970588235294,75.55,3.9764705882352938,5.325,9.305882352941175,17.0,12.0,6.0,26.0,0.5008319467554077,21.47352941176471,60.1,0.0,2.2941176470588234,1.5294117647058822,20.941176470588236,0.058823529411764705,0.06818181818181818,0.08136094674556213,0.5994736842105264,73.32,-5.719999999999999,115.9,94.9,6.438888888888889,5.272222222222222,42.0,51.72386,39.159000396728516,63.6235294117647,73.32
00-0036040,2024,Juwan Johnson,NO,15,7.448269230769231,104.41,7.523076923076923,8.425,4.06923076923077,13.0,16.0,4.0,26.0,0.5580110497237569,20.647058823529413,63.88235294117647,0.0,4.538461538461538,2.8461538461538463,28.307692307692307,0.3076923076923077,0.10189982728842832,0.09164086687306501,0.6476923076923077,101.26,-3.460000000000008,122.8,97.8,8.186666666666666,6.52,50.0,85.5955,66.1013412475586,120.36923076923077,101.26
00-0036040,2025,Juwan Johnson,NO,17,8.011423076923077,116.49999999999999,8.186666666666666,7.523076923076923,8.425,15.0,13.0,5.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,0.0,4.4,3.3333333333333335,36.53333333333333,0.2,0.1276595744680851,0.13048664122137404,0.6417647058823529,110.96000000000001,11.83999999999999,179.9,141.4,10.58235294117647,8.31764705882353,77.0,109.75113,88.71263885498047,130.98666666666665,110.96000000000001
00-0036232,2024,Harrison Bryant,LV,6,3.6734761904761903,53.78,3.2266666666666666,4.4071428571428575,4.153333333333333,15.0,14.0,4.0,26.0,0.554635761589404,20.88562091503268,67.11111111111111,1.0,1.7333333333333334,1.1333333333333333,9.733333333333333,0.2,0.040625,0.023760523854069224,0.335,48.55,-0.14999999999999858,17.6,13.100000000000001,2.9333333333333336,2.1833333333333336,9.0,61.03105,50.94192600250244,51.626666666666665,48.55
00-0036232,2025,Harrison Bryant,HOU,6,3.1687142857142856,31.25,2.9333333333333336,3.2266666666666666,4.4071428571428575,6.0,15.0,5.0,26.0,0.6252465483234714,18.823529411764707,59.64705882352941,1.0,2.0,1.5,14.333333333333334,0.0,0.02030456852791878,0.01000243961941937,0.25461538461538463,15.360000000000001,2.24,7.8,5.3,1.3,0.8833333333333333,5.0,47.568516,42.691901206970215,46.93333333333334,15.360000000000001
00-0036244,2024,Colby Parkinson,LA,18,4.106,59.93000000000001,4.113333333333333,4.906666666666667,1.6600000000000001,15.0,15.0,3.0,26.0,0.6008359456635318,19.885813148788927,56.294117647058826,1.0,2.2666666666666666,1.6666666666666667,16.466666666666665,0.13333333333333333,0.062157221206581355,0.054121151936444886,0.4735294117647059,59.61,2.0900000000000034,77.6,60.599999999999994,4.311111111111111,3.3666666666666663,34.0,32.012398,25.464393615722656,65.81333333333333,59.61
00-0036244,2025,Colby Parkinson,LA,17,4.311333333333333,72.42999999999999,4.311111111111111,4.113333333333333,4.906666666666667,18.0,15.0,4.0,26.0,0.5609973285841496,20.41795665634675,59.10526315789474,0.0,2.9444444444444446,1.8888888888888888,17.555555555555557,0.1111111111111111,0.0867430441898527,0.059480352158041656,0.5268421052631579,93.33,-15.730000000000004,159.0,133.5,9.352941176470589,7.852941176470588,51.0,61.038906,48.80045127868652,68.97777777777777,93.33
00-0036290,2024,Cole Kmet,CHI,16,10.10360294117647,164.97,11.31875,8.66470588235294,7.129411764705883,16.0,17.0,4.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,0.0,5.625,4.5625,44.9375,0.375,0.1910828025477707,0.16010347801092267,0.7705882352941176,149.11,31.98999999999998,120.4,96.9,7.525,6.05625,47.0,147.46677,114.36995315551758,181.1,149.11
00-0036290,2025,Cole Kmet,CHI,18,8.777095588235294,141.29999999999998,7.525,11.31875,8.66470588235294,16.0,16.0,5.0,26.0,0.567703109327984,18.290657439446367,58.64705882352941,0.0,3.4375,2.9375,29.625,0.25,0.10456273764258556,0.09431245500359971,0.8723529411764706,92.93,27.47,90.9,74.4,5.050000000000001,4.133333333333334,33.0,99.023964,78.78681182861328,120.4,92.93
00-0036332,2024,Josiah Deguara,JAX,7,2.0933333333333333,22.169999999999998,1.45,2.711111111111111,4.1,10.0,9.0,3.0,26.0,0.5608465608465608,21.139318885448915,59.68421052631579,1.0,0.8,0.8,6.5,0.0,0.013605442176870748,0.005323505323505323,0.20176470588235296,11.44,3.0600000000000005,4.4,2.9000000000000004,0.6285714285714287,0.4142857142857143,3.0,16.985533,14.205546140670776,23.2,11.44
00-0036332,2025,Josiah Deguara,ARI,7,1.0832539682539681,9.43,0.6285714285714287,1.45,2.711111111111111,7.0,10.0,4.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,0.42857142857142855,0.42857142857142855,2.0,0.0,0.005747126436781609,0.0004489337822671156,0.08666666666666667,4.76,-0.35999999999999943,11.1,9.6,1.5857142857142856,1.3714285714285714,3.0,13.897256,12.26294231414795,10.057142857142859,4.76
00-0036422,2024,Adam Trautman,DEN,14,3.9579545454545455,55.980000000000004,3.7750000000000004,3.725,5.754545454545454,16.0,12.0,4.0,26.0,0.5360501567398119,18.570934256055363,56.294117647058826,0.0,2.1875,1.375,12.75,0.1875,0.07383966244725738,0.06650971159505592,0.708235294117647,66.45,-6.049999999999997,45.0,38.0,3.2142857142857144,2.7142857142857144,14.0,37.187397,29.998945713043213,60.400000000000006,66.45
00-0036422,2025,Adam Trautman,DEN,14,3.4335714285714287,49.59,3.2142857142857144,3.7750000000000004,3.725,14.0,16.0,5.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,1.6428571428571428,1.0,13.571428571428571,0.14285714285714285,0.04092526690391459,0.02935058932285648,0.5,39.68,5.32,45.5,35.5,3.25,2.5357142857142856,20.0,35.72847,28.88107919692993,51.42857142857143,39.68
00-0036429,2024,Charlie Woerner,ATL,12,0.42333333333333334,4.74,0.5166666666666667,0.0,1.1333333333333335,12.0,7.0,4.0,26.0,0.5084745762711864,23.9,59.0,1.0,0.25,0.25,2.6666666666666665,0.0,0.005434782608695652,0.0026183722452542005,0.276,3.84,2.3600000000000003,11.6,8.1,0.9666666666666667,0.6749999999999999,7.0,31.641287,25.984819412231445,8.266666666666667,3.84
