player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,carries_pg_last,rush_yds_pg_last,rush_tds_pg_last,targets_pg_last,receptions_pg_last,rec_yds_pg_last,target_share_last,snap_pct_last,xfp_ppr_last,ppr_minus_xfp_last,games_missed_last,is_receiving_back,is_workhorse,age_over_28,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0037525,2025,Jordan Mason,MIN,16,6.8238392857142856,85.71,9.583333333333334,2.79375,2.357142857142857,12.0,16.0,3.0,26.0,0.5411167512690356,22.70242214532872,57.94117647058823,1.0,12.75,65.75,0.25,1.1666666666666667,0.9166666666666666,7.583333333333333,0.029045643153526972,0.48666666666666664,118.39,-3.3900000000000006,5.0,0.0,0.0,0.0,128.9,121.9,8.05625,7.61875,14.0,86.89354,80.49203634262085,153.33333333333334,118.39
00-0037557,2024,Ronnie Rivers,LA,7,2.75,27.5,2.75,0.0,0.0,10.0,0.0,1.0,26.0,0.5561545372866128,22.15686274509804,61.833333333333336,0.0,3.5,13.8,0.0,0.8,0.8,5.7,0.013582342954159592,0.165,28.46,-0.9600000000000009,7.0,0.0,0.0,0.0,19.099999999999998,16.599999999999998,2.728571428571428,2.371428571428571,5.0,95.25124,87.61317873001099,44.0,28.46
00-0037557,2025,Ronnie Rivers,LA,9,2.7357142857142853,21.900000000000002,2.728571428571428,2.75,0.0,7.0,10.0,2.0,26.0,0.5609973285841496,20.41795665634675,59.10526315789474,0.0,3.5714285714285716,15.285714285714286,0.0,0.8571428571428571,0.7142857142857143,4.857142857142857,0.009819967266775777,0.07263157894736842,20.509999999999998,-1.4100000000000001,10.0,0.0,0.0,0.0,4.6000000000000005,4.6000000000000005,0.5111111111111112,0.5111111111111112,0.0,43.045986,38.20552062988281,43.65714285714285,20.509999999999998
00-0037594,2025,Julius Chestnut,TEN,16,1.1476190476190478,12.585714285714287,1.1083333333333334,0.0,1.3833333333333335,12.0,0.0,1.0,26.0,0.5408163265306123,18.94809688581315,57.64705882352941,0.0,1.8333333333333333,8.5,0.0,0.25,0.16666666666666666,0.9166666666666666,0.005928853754940711,0.07117647058823529,17.009999999999998,-3.7099999999999973,5.0,0.0,0.0,0.0,4.0,4.0,0.25,0.25,0.0,53.811832,48.89500856399536,17.733333333333334,17.009999999999998
00-0037617,2025,Hassan Haskins,LAC,12,2.460910518053375,32.25714285714286,2.5615384615384613,0.0,1.8571428571428572,13.0,0.0,1.0,26.0,0.5298726738491675,19.84313725490196,56.72222222222222,0.0,2.6923076923076925,7.230769230769231,0.15384615384615385,0.3076923076923077,0.23076923076923078,3.769230769230769,0.007722007722007722,0.12166666666666666,42.16,-8.86,4.0,0.0,0.0,0.0,10.0,8.0,0.8333333333333334,0.6666666666666666,4.0,36.807316,31.948391437530518,40.98461538461538,42.16
00-0037746,2024,Brian Robinson,WAS,17,11.935000000000002,169.63333333333333,13.206666666666667,9.391666666666667,0.0,15.0,12.0,2.0,26.0,0.6398390342052314,19.951557093425606,58.470588235294116,0.0,11.866666666666667,48.86666666666667,0.3333333333333333,2.8666666666666667,2.4,24.533333333333335,0.07154742096505824,0.0,168.07,30.03,2.0,0.0,0.0,0.0,190.9,178.9,11.229411764705883,10.523529411764706,24.0,169.83038,152.91411209106445,211.30666666666667,168.07
00-0037746,2025,Brian Robinson,SF,19,11.638813725490197,185.24,11.229411764705883,13.206666666666667,9.391666666666667,17.0,15.0,3.0,26.0,0.5051383399209486,22.75294117647059,63.25,1.0,13.117647058823529,54.588235294117645,0.5882352941176471,1.7647058823529411,1.411764705882353,10.647058823529411,0.049099836333878884,0.0,215.26,-24.359999999999985,0.0,0.0,0.0,0.0,64.2,59.7,3.378947368421053,3.142105263157895,9.0,83.73893,77.4165711402893,179.67058823529413,215.26
00-0037840,2024,Kyren Williams,LA,18,14.758012820512823,185.5,20.23076923076923,3.8125,0.0,13.0,8.0,2.0,26.0,0.5561545372866128,22.15686274509804,61.833333333333336,0.0,18.53846153846154,92.6923076923077,0.9230769230769231,3.769230769230769,2.5384615384615383,16.53846153846154,0.0831918505942275,0.8146153846153846,247.41,15.590000000000003,4.0,1.0,1.0,0.0,299.8,280.8,16.655555555555555,15.600000000000001,38.0,191.59145,170.3038387298584,323.6923076923077,247.41
00-0037840,2025,Kyren Williams,LA,20,16.4438141025641,261.83,16.655555555555555,20.23076923076923,3.8125,18.0,13.0,3.0,26.0,0.5609973285841496,20.41795665634675,59.10526315789474,0.0,19.5,82.27777777777777,0.7777777777777778,2.5,2.111111111111111,10.944444444444445,0.07364975450081833,0.8716666666666666,292.83,6.970000000000027,0.0,0.0,1.0,0.0,320.6,298.6,16.03,14.930000000000001,44.0,253.25774,236.77130126953125,266.4888888888889,292.83
00-0038040,2024,Zamir White,LV,8,4.001864801864802,51.60000000000001,5.684615384615385,0.6363636363636365,0.0,13.0,11.0,2.0,26.0,0.5742268041237113,18.02076124567474,57.05882352941177,0.0,8.0,34.69230769230769,0.07692307692307693,1.4615384615384615,1.1538461538461537,7.538461538461538,0.035781544256120526,0.21294117647058824,86.98,-13.079999999999998,4.0,0.0,0.0,0.0,29.3,26.3,3.6625,3.2875,6.0,84.14714,77.49742889404297,90.95384615384616,86.98
00-0038040,2025,Zamir White,LV,5,3.966520979020979,40.45,3.6625,5.684615384615385,0.6363636363636365,8.0,13.0,3.0,26.0,0.6252465483234714,18.823529411764707,59.64705882352941,0.0,8.125,22.875,0.125,1.0,0.75,3.75,0.01353637901861252,0.305,47.199999999999996,-17.899999999999995,9.0,0.0,0.0,0.0,9.6,7.6,1.92,1.52,4.0,114.507675,103.57806587219238,58.6,47.199999999999996
00-0038098,2024,Pierre Strong,CLE,13,2.69,37.6,2.675,2.7199999999999998,0.0,16.0,10.0,2.0,26.0,0.554635761589404,20.88562091503268,67.11111111111111,0.0,3.9375,18.1875,0.0625,0.5,0.3125,2.9375,0.0125,0.14352941176470588,47.8,-5.0,1.0,0.0,0.0,0.0,35.2,28.200000000000003,2.707692307692308,2.1692307692307695,14.0,45.512524,40.791690826416016,42.8,47.8
00-0038120,2024,Breece Hall,NYJ,16,16.87310924369748,232.03333333333333,17.08823529411765,16.442857142857143,0.0,17.0,7.0,2.0,26.0,0.6085192697768763,17.29757785467128,58.0,0.0,13.117647058823529,58.470588235294116,0.29411764705882354,5.588235294117647,4.470588235294118,34.76470588235294,0.16903914590747332,0.591764705882353,243.12,47.379999999999995,0.0,1.0,0.0,0.0,240.9,212.4,15.05625,13.275,57.0,267.74936,240.89886283874512,273.4117647058824,243.12
00-0038120,2025,Breece Hall,NYJ,16,15.804506302521009,243.2,15.05625,17.08823529411765,16.442857142857143,16.0,17.0,3.0,26.0,0.6264189886480909,19.224913494809687,57.0,0.0,13.0625,54.75,0.3125,4.75,3.5625,30.1875,0.12903225806451613,0.72375,237.04,3.8600000000000136,1.0,1.0,0.0,0.0,207.66,189.66,12.97875,11.85375,36.0,208.73041,185.87466049194336,240.9,237.04
00-0038134,2024,Kenneth Walker III,SEA,11,13.364305555555555,204.9666666666667,13.293333333333333,13.50625,0.0,15.0,16.0,2.0,26.0,0.6008359456635318,19.885813148788927,56.294117647058826,0.0,14.6,60.333333333333336,0.5333333333333333,2.466666666666667,1.9333333333333333,17.266666666666666,0.06764168190127971,0.542,196.78,2.6200000000000045,2.0,0.0,0.0,0.0,181.2,158.2,16.472727272727273,14.381818181818181,46.0,121.7089,110.77285099029541,212.69333333333333,196.78
00-0038134,2025,Kenneth Walker III,SEA,20,15.222261363636363,190.14999999999998,16.472727272727273,13.293333333333333,13.50625,11.0,15.0,3.0,26.0,0.6082051282051282,20.775086505190313,57.35294117647059,0.0,13.909090909090908,52.09090909090909,0.6363636363636364,4.818181818181818,4.181818181818182,27.181818181818183,0.09314586994727592,0.6327272727272727,179.49,1.7099999999999795,6.0,1.0,0.0,0.0,266.6,246.60000000000002,13.330000000000002,12.330000000000002,40.0,208.42949,186.20887756347656,263.56363636363636,179.49
00-0038396,2024,Eric Gray,NYG,14,1.3,13.0,1.3,0.0,0.0,10.0,0.0,1.0,26.0,0.5329218106995884,18.079584775086506,57.1764705882353,0.0,1.7,4.8,0.0,0.7,0.6,2.2,0.014462809917355372,0.07384615384615384,17.55,-4.550000000000001,7.0,0.0,0.0,0.0,19.3,14.3,1.3785714285714286,1.0214285714285716,10.0,42.87266,39.14145851135254,20.8,17.55
00-0038454,2024,Keaton Mitchell,BAL,5,9.985714285714286,69.9,9.985714285714286,0.0,0.0,7.0,0.0,1.0,26.0,0.4800347222222222,22.526315789473685,60.63157894736842,0.0,6.714285714285714,56.57142857142857,0.2857142857142857,1.5714285714285714,1.2857142857142858,13.285714285714286,0.02099236641221374,0.245,41.64,28.260000000000005,10.0,0.0,0.0,0.0,6.800000000000001,6.300000000000001,1.36,1.2600000000000002,1.0,123.462265,115.71477842330933,159.77142857142857,41.64
00-0038454,2025,Keaton Mitchell,BAL,13,4.2352380952380955,27.83333333333334,1.36,9.985714285714286,0.0,5.0,7.0,2.0,26.0,0.4520311149524633,25.640866873065015,60.89473684210526,0.0,3.0,6.0,0.0,0.2,0.2,5.6,0.0020161290322580645,0.07714285714285715,8.77,-1.9699999999999989,12.0,0.0,0.0,0.0,55.4,50.9,4.2615384615384615,3.9153846153846152,9.0,86.02555,77.44855499267578,21.76,8.77
00-0038542,2024,Bijan Robinson,ATL,17,14.488235294117649,246.3,14.488235294117647,0.0,0.0,17.0,0.0,1.0,26.0,0.5038022813688213,20.53287197231834,61.88235294117647,0.0,12.588235294117647,57.411764705882355,0.23529411764705882,5.0588235294117645,3.411764705882353,28.647058823529413,0.1702970297029703,0.68,255.97,-9.669999999999987,0.0,1.0,0.0,0.0,341.7,311.2,20.099999999999998,18.305882352941175,61.0,195.12216,172.56461715698242,231.81176470588235,255.97
00-0038542,2025,Bijan Robinson,ATL,17,18.229411764705883,309.9,20.099999999999998,14.488235294117647,0.0,17.0,17.0,2.0,26.0,0.530360531309298,22.498269896193772,62.0,0.0,17.88235294117647,85.6470588235294,0.8235294117647058,4.235294117647059,3.588235294117647,25.352941176470587,0.13358070500927643,0.7535294117647059,308.74,32.95999999999998,0.0,1.0,1.0,0.0,370.8,331.3,21.811764705882354,19.488235294117647,79.0,241.64153,219.83757781982422,321.59999999999997,308.74
00-0038551,2024,Kendre Miller,NO,6,6.185714285714285,43.3,6.185714285714285,0.0,0.0,7.0,0.0,1.0,26.0,0.5580110497237569,20.647058823529413,63.88235294117647,0.0,5.857142857142857,22.285714285714285,0.14285714285714285,1.5714285714285714,1.4285714285714286,16.714285714285715,0.018998272884283247,0.20375,38.99,4.309999999999995,10.0,0.0,0.0,0.0,29.1,26.6,4.8500000000000005,4.433333333333334,5.0,62.483543,54.87914705276489,98.97142857142856,38.99
00-0038551,2025,Kendre Miller,NO,7,5.295238095238095,33.833333333333336,4.8500000000000005,6.185714285714285,0.0,6.0,7.0,2.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,0.0,6.5,24.666666666666668,0.16666666666666666,1.3333333333333333,0.8333333333333334,5.5,0.015473887814313346,0.27999999999999997,31.650000000000002,-2.5500000000000007,11.0,0.0,0.0,0.0,33.3,30.799999999999997,4.757142857142857,4.3999999999999995,5.0,81.99229,74.82157564163208,77.60000000000001,31.650000000000002
00-0038555,2024,Tank Bigsby,JAX,16,1.9076923076923078,24.8,1.9076923076923078,0.0,0.0,13.0,0.0,1.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,0.0,3.8461538461538463,10.153846153846153,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.006589785831960461,0.12294117647058822,36.88,-12.080000000000002,4.0,0.0,0.0,0.0,129.0,125.5,8.0625,7.84375,7.0,53.66932,47.96521711349487,30.523076923076925,36.88
00-0038555,2025,Tank Bigsby,PHI,16,6.010897435897436,94.26666666666667,8.0625,1.9076923076923078,0.0,16.0,13.0,2.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,10.5,47.875,0.4375,0.75,0.4375,3.375,0.022988505747126436,0.36125,123.52,5.480000000000004,1.0,0.0,0.0,0.0,55.7,54.2,3.48125,3.3875,3.0,58.094257,55.00252938270569,129.0,123.52
00-0038597,2024,Chase Brown,CIN,16,4.458333333333333,53.50000000000001,4.458333333333333,0.0,0.0,12.0,0.0,1.0,26.0,0.6162324649298597,20.013840830449826,58.705882352941174,0.0,3.6666666666666665,14.916666666666666,0.0,1.25,1.1666666666666667,13.0,0.02533783783783784,0.11833333333333333,44.16,9.340000000000003,5.0,0.0,0.0,0.0,255.0,228.0,15.9375,14.25,54.0,74.980034,67.63562679290771,71.33333333333333,44.16
00-0038597,2025,Chase Brown,CIN,17,12.111111111111112,187.83333333333337,15.9375,4.458333333333333,0.0,16.0,12.0,2.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,0.0,14.3125,61.875,0.4375,4.0625,3.375,22.5,0.10366826156299841,0.6275000000000001,256.7,-1.6999999999999886,1.0,1.0,0.0,0.0,282.6,248.10000000000002,16.623529411764707,14.594117647058825,69.0,175.12166,156.06146430969238,255.0,256.7
00-0038611,2024,Chris Rodriguez Jr.,WAS,7,4.211111111111112,37.900000000000006,4.211111111111112,0.0,0.0,9.0,0.0,1.0,26.0,0.6398390342052314,19.951557093425606,58.470588235294116,0.0,5.666666666666667,27.444444444444443,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.3333333333333333,0.0033277870216306157,0.0,36.300000000000004,1.6000000000000014,8.0,0.0,0.0,0.0,31.5,31.0,4.5,4.428571428571429,1.0,77.7175,70.66329622268677,67.3777777777778,36.300000000000004
00-0038611,2025,Chris Rodriguez Jr.,WAS,12,4.403703703703704,33.63333333333333,4.5,4.211111111111112,0.0,7.0,9.0,2.0,26.0,0.5051383399209486,22.75294117647059,63.25,0.0,5.0,24.714285714285715,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.0016366612111292963,0.0,26.99,4.510000000000002,10.0,0.0,0.0,0.0,92.0,90.5,7.666666666666667,7.541666666666667,3.0,75.932915,70.78704643249512,72.0,26.99
00-0038622,2024,Deuce Vaughn,DAL,5,2.5,15.0,2.5,0.0,0.0,6.0,0.0,1.0,26.0,0.5775492716366752,23.22222222222222,64.83333333333333,0.0,3.8333333333333335,6.666666666666667,0.0,1.1666666666666667,1.1666666666666667,6.666666666666667,0.010558069381598794,0.12571428571428572,23.919999999999998,-8.919999999999998,11.0,0.0,0.0,0.0,11.8,10.3,2.3600000000000003,2.06,3.0,48.335953,42.078640937805176,40.0,23.919999999999998
00-0038685,2024,Chris Brooks,GB,12,2.6500000000000004,10.600000000000001,2.6500000000000004,0.0,0.0,4.0,0.0,1.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,1.0,4.75,26.5,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,8.61,1.990000000000002,13.0,0.0,0.0,0.0,45.1,38.6,3.7583333333333333,3.216666666666667,13.0,69.40995,60.60202884674072,42.400000000000006,8.61
00-0038685,2025,Chris Brooks,GB,18,3.388888888888889,33.6,3.7583333333333333,2.6500000000000004,0.0,12.0,4.0,2.0,26.0,0.48530805687203793,21.895424836601308,58.611111111111114,0.0,3.0,15.25,0.08333333333333333,1.3333333333333333,1.0833333333333333,6.5,0.033542976939203356,0.199375,47.36,-2.259999999999998,5.0,0.0,0.0,0.0,36.4,29.4,2.022222222222222,1.6333333333333333,14.0,74.774315,67.40413284301758,60.13333333333333,47.36
00-0038705,2024,Emari Demercado,ARI,13,6.663636363636363,73.3,6.663636363636363,0.0,0.0,11.0,0.0,1.0,26.0,0.5419921875,20.01038062283737,60.23529411764706,0.0,5.2727272727272725,25.818181818181817,0.18181818181818182,2.727272727272727,1.9090909090909092,10.818181818181818,0.05555555555555555,0.3085714285714286,74.38,-1.0799999999999983,6.0,0.0,0.0,0.0,54.7,46.7,4.207692307692308,3.5923076923076924,16.0,94.61108,82.5522346496582,106.61818181818181,74.38
00-0038705,2025,Emari Demercado,ARI,12,5.026340326340327,60.900000000000006,4.207692307692308,6.663636363636363,0.0,13.0,11.0,2.0,26.0,0.5397614314115308,21.833910034602077,59.1764705882353,0.0,1.8461538461538463,17.153846153846153,0.07692307692307693,1.5384615384615385,1.2307692307692308,8.0,0.03824091778202677,0.2030769230769231,42.15,12.550000000000004,4.0,0.0,0.0,0.0,58.3,51.8,4.858333333333333,4.316666666666666,13.0,77.0734,68.2019510269165,67.32307692307693,42.15
00-0038738,2024,Hunter Luepke,DAL,14,1.27,12.7,1.27,0.0,0.0,10.0,0.0,1.0,26.0,0.5775492716366752,23.22222222222222,64.83333333333333,0.0,0.6,1.9,0.1,0.4,0.3,1.8,0.006033182503770739,0.12055555555555555,11.92,0.7799999999999994,7.0,0.0,0.0,0.0,26.900000000000002,20.900000000000002,1.9214285714285715,1.492857142857143,12.0,11.275265,8.53494381904602,20.32,11.92
00-0038738,2025,Hunter Luepke,DAL,14,1.7042857142857144,22.166666666666668,1.9214285714285715,1.27,0.0,14.0,10.0,2.0,26.0,0.5968045112781954,20.044982698961938,62.588235294117645,0.0,0.8571428571428571,2.7142857142857144,0.0,1.1428571428571428,0.8571428571428571,7.928571428571429,0.025848142164781908,0.3025,32.79,-5.889999999999997,3.0,0.0,0.0,0.0,37.0,30.5,2.642857142857143,2.1785714285714284,13.0,21.460773,17.390474319458008,30.742857142857144,32.79
00-0038794,2024,Jaleel McLaughlin,DEN,17,6.235294117647059,106.0,6.235294117647059,0.0,0.0,17.0,0.0,1.0,26.0,0.5360501567398119,18.570934256055363,56.294117647058826,0.0,4.470588235294118,24.11764705882353,0.058823529411764705,2.1176470588235294,1.8235294117647058,9.411764705882353,0.0759493670886076,0.18588235294117647,94.88,11.120000000000005,0.0,0.0,0.0,0.0,98.0,85.5,5.764705882352941,5.029411764705882,25.0,120.01793,107.03848838806152,99.76470588235294,94.88
00-0038794,2025,Jaleel McLaughlin,DEN,10,5.921568627450981,100.66666666666667,5.764705882352941,6.235294117647059,0.0,17.0,17.0,2.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,6.764705882352941,29.058823529411764,0.058823529411764705,1.6470588235294117,1.4705882352941178,4.470588235294118,0.0498220640569395,0.27647058823529413,108.58,-10.579999999999998,0.0,0.0,0.0,0.0,35.8,33.3,3.5799999999999996,3.3299999999999996,5.0,69.40245,60.202229499816895,92.23529411764706,108.58
00-0038797,2024,Emanuel Wilson,GB,18,2.9285714285714284,20.5,2.9285714285714284,0.0,0.0,7.0,0.0,1.0,26.0,0.5608465608465608,21.139318885448915,59.68421052631579,0.0,3.7142857142857144,17.285714285714285,0.0,0.8571428571428571,0.7142857142857143,4.857142857142857,0.01020408163265306,0.09666666666666668,23.29,-2.789999999999999,10.0,0.0,0.0,0.0,99.9,93.9,5.550000000000001,5.216666666666667,12.0,50.664196,45.518535137176514,46.857142857142854,23.29
00-0038797,2025,Emanuel Wilson,GB,18,4.676190476190477,73.43333333333335,5.550000000000001,2.9285714285714284,0.0,18.0,7.0,2.0,26.0,0.48530805687203793,21.895424836601308,58.611111111111114,0.0,5.888888888888889,28.22222222222222,0.2222222222222222,0.9444444444444444,0.6666666666666666,3.9444444444444446,0.03563941299790356,0.23055555555555557,91.67999999999999,8.220000000000013,0.0,0.0,0.0,0.0,94.8,87.3,5.266666666666667,4.85,15.0,107.37079,99.13198471069336,88.80000000000001,91.67999999999999
00-0038951,2025,Sean Tucker,TB,17,4.041176470588235,68.7,4.041176470588235,0.0,0.0,17.0,0.0,1.0,26.0,0.5374087591240876,23.950980392156865,60.888888888888886,0.0,2.9411764705882355,18.11764705882353,0.11764705882352941,0.7058823529411765,0.5294117647058824,6.411764705882353,0.020689655172413793,0.08722222222222223,48.2,20.5,0.0,0.0,0.0,0.0,91.4,87.4,5.376470588235295,5.141176470588236,8.0,117.28874,107.97790431976318,64.65882352941176,48.2
00-0039021,2024,Roschon Johnson,CHI,13,6.806666666666667,102.1,6.806666666666667,0.0,0.0,15.0,0.0,1.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,0.0,5.4,23.466666666666665,0.13333333333333333,2.6666666666666665,2.2666666666666666,13.933333333333334,0.08492569002123142,0.3953333333333333,108.53,-6.430000000000007,2.0,0.0,0.0,0.0,77.39999999999999,69.39999999999999,5.953846153846153,5.338461538461538,16.0,107.42589,96.2316083908081,108.90666666666667,108.53
00-0039021,2025,Roschon Johnson,CHI,6,6.2381196581196585,85.63333333333334,5.953846153846153,6.806666666666667,0.0,13.0,15.0,2.0,26.0,0.567703109327984,18.290657439446367,58.64705882352941,0.0,4.230769230769231,11.538461538461538,0.46153846153846156,1.5384615384615385,1.2307692307692308,8.0,0.03802281368821293,0.2814285714285714,76.02,1.3799999999999955,4.0,0.0,0.0,0.0,1.7000000000000002,1.7000000000000002,0.2833333333333334,0.2833333333333334,0.0,75.11163,64.84456539154053,95.26153846153845,76.02
00-0039032,2024,Tyjae Spears,TEN,12,9.047058823529412,153.8,9.047058823529412,0.0,0.0,17.0,0.0,1.0,26.0,0.5283422459893048,18.570934256055363,55.0,0.0,5.882352941176471,26.647058823529413,0.11764705882352941,4.117647058823529,3.0588235294117645,22.647058823529413,0.14675052410901468,0.5235294117647059,151.35,2.450000000000017,0.0,1.0,0.0,0.0,113.60000000000001,98.60000000000001,9.466666666666667,8.216666666666667,30.0,167.87622,144.56948852539062,144.75294117647059,151.35
00-0039032,2025,Tyjae Spears,TEN,13,9.326797385620916,127.00000000000001,9.466666666666667,9.047058823529412,0.0,12.0,17.0,2.0,26.0,0.5408163265306123,18.94809688581315,57.64705882352941,0.0,7.0,26.0,0.3333333333333333,2.9166666666666665,2.5,18.666666666666668,0.0691699604743083,0.4275,98.55,15.050000000000011,5.0,0.0,0.0,0.0,111.7,89.2,8.592307692307692,6.861538461538462,45.0,123.496925,108.98652076721191,151.46666666666667,98.55
00-0039040,2024,De'Von Achane,MIA,17,16.391666666666666,196.7,16.391666666666666,0.0,0.0,12.0,0.0,1.0,26.0,0.5617455896007428,23.794117647058826,59.833333333333336,0.0,9.083333333333334,67.41666666666667,0.6666666666666666,3.5833333333333335,2.5,18.166666666666668,0.07530647985989491,0.4275,141.16,55.53999999999999,5.0,1.0,0.0,0.0,299.9,260.9,17.641176470588235,15.34705882352941,78.0,236.58028,214.00392723083496,262.26666666666665,141.16
00-0039040,2025,De'Von Achane,MIA,16,17.22467320261438,265.5,17.641176470588235,16.391666666666666,0.0,17.0,12.0,2.0,26.0,0.5749027237354085,20.11764705882353,60.470588235294116,0.0,11.941176470588236,53.35294117647059,0.35294117647058826,5.117647058823529,4.588235294117647,34.8235294117647,0.1564748201438849,0.6241176470588234,274.92,24.97999999999996,0.0,1.0,0.0,0.0,322.8,289.3,20.175,18.08125,67.0,295.50162,267.0123462677002,282.25882352941176,274.92
00-0039139,2024,Jahmyr Gibbs,DET,18,16.272222222222226,292.90000000000003,16.272222222222226,0.0,0.0,18.0,0.0,1.0,26.0,0.5537509667440061,23.808823529411764,64.65,0.0,11.722222222222221,60.5,0.7222222222222222,4.722222222222222,3.5,22.77777777777778,0.12536873156342182,0.5361111111111111,285.08,7.82000000000005,0.0,1.0,0.0,0.0,398.4,369.4,22.133333333333333,20.522222222222222,58.0,230.89742,208.97812461853027,260.3555555555556,285.08
00-0039139,2025,Jahmyr Gibbs,DET,17,20.179629629629634,363.23333333333335,22.133333333333333,16.272222222222226,0.0,18.0,18.0,2.0,26.0,0.516100957354221,25.245098039215687,63.833333333333336,0.0,14.666666666666666,84.27777777777777,1.0,4.111111111111111,3.2222222222222223,32.611111111111114,0.13237924865831843,0.5638888888888889,327.38,71.01999999999998,0.0,1.0,0.0,0.0,366.90000000000003,328.40000000000003,21.582352941176474,19.317647058823532,77.0,222.00125,199.54557037353516,354.1333333333333,327.38
00-0039165,2024,Zach Charbonnet,SEA,17,6.63125,106.1,6.63125,0.0,0.0,16.0,0.0,1.0,26.0,0.6008359456635318,19.885813148788927,56.294117647058826,0.0,6.75,28.875,0.0625,2.5,2.0625,13.0625,0.07312614259597806,0.486875,123.23,-17.13000000000001,1.0,0.0,0.0,0.0,186.9,165.9,10.994117647058824,9.758823529411766,42.0,65.494194,55.70845603942871,106.1,123.23
00-0039165,2025,Zach Charbonnet,SEA,17,9.53982843137255,159.96666666666667,10.994117647058824,6.63125,0.0,17.0,16.0,2.0,26.0,0.6082051282051282,20.775086505190313,57.35294117647059,0.0,7.9411764705882355,33.470588235294116,0.47058823529411764,3.0588235294117645,2.4705882352941178,20.0,0.0913884007029877,0.5270588235294118,167.86,19.039999999999992,0.0,0.0,0.0,0.0,183.4,173.4,10.788235294117648,10.200000000000001,20.0,163.08359,143.3589038848877,175.90588235294118,167.86
00-0039361,2025,Bucky Irving,TB,10,14.483333333333333,260.7,14.483333333333333,0.0,0.0,18.0,0.0,1.0,26.0,0.5374087591240876,23.950980392156865,60.888888888888886,0.0,12.444444444444445,66.61111111111111,0.4444444444444444,3.0,2.7222222222222223,22.11111111111111,0.09310344827586207,0.4577777777777778,237.66,23.039999999999992,0.0,0.0,0.0,0.0,138.5,123.5,13.85,12.35,30.0,229.59941,207.7774486541748,231.73333333333332,237.66
00-0039363,2025,Isaac Guerendo,SF,7,6.0125,96.2,6.0125,0.0,0.0,16.0,0.0,1.0,26.0,0.5411167512690356,22.70242214532872,57.94117647058823,0.0,5.25,26.25,0.25,1.0,0.9375,9.5,0.03319502074688797,0.229375,76.26,19.939999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.98026,141.14280033111572,96.2,76.26
00-0039364,2025,Sione Vaki,DET,8,0.8999999999999999,8.1,0.8999999999999999,0.0,0.0,9.0,0.0,1.0,26.0,0.516100957354221,25.245098039215687,63.833333333333336,0.0,0.6666666666666666,1.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,4.111111111111111,0.005366726296958855,0.020588235294117647,8.09,0.009999999999999787,8.0,0.0,0.0,0.0,0.4,0.4,0.05,0.05,0.0,31.084835,27.95727825164795,14.399999999999999,8.09
00-0039373,2025,Audric Estimé,NO,5,3.7461538461538457,48.7,3.746153846153846,0.0,0.0,13.0,0.0,1.0,26.0,0.556497175141243,19.372549019607842,59.0,1.0,5.846153846153846,23.846153846153847,0.15384615384615385,0.38461538461538464,0.38461538461538464,2.076923076923077,0.008896797153024912,0.0,48.980000000000004,-0.28000000000000114,4.0,0.0,0.0,0.0,48.1,42.1,9.620000000000001,8.42,12.0,54.50307,49.19283866882324,59.93846153846154,48.980000000000004
00-0039384,2025,Tyrone Tracy Jr.,NYG,15,10.723529411764707,182.3,10.723529411764707,0.0,0.0,17.0,0.0,1.0,26.0,0.5828402366863905,18.318339100346023,59.64705882352941,0.0,11.294117647058824,49.35294117647059,0.29411764705882354,3.1176470588235294,2.235294117647059,16.705882352941178,0.09566787003610108,0.5735294117647058,180.05,2.25,0.0,0.0,0.0,0.0,160.8,142.8,10.72,9.520000000000001,36.0,209.6816,195.6725673675537,171.5764705882353,180.05
00-0039391,2025,Kimani Vidal,LAC,14,3.6333333333333337,32.7,3.6333333333333337,0.0,0.0,9.0,0.0,1.0,26.0,0.5298726738491675,19.84313725490196,56.72222222222222,0.0,4.777777777777778,17.22222222222222,0.0,1.0,0.5555555555555556,6.888888888888889,0.017374517374517374,0.277,37.35,-4.649999999999999,8.0,0.0,0.0,0.0,125.0,116.0,8.928571428571429,8.285714285714286,18.0,90.52435,82.51934432983398,58.13333333333334,37.35
