player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier,consensus_rank,rank_diff,label
00-0038951,Sean Tucker,TB,2026,RB,,4.380886425971985,70.09418281555176,9.45669496536255,65.36583533287049,4.085364708304406,55.65071014404297,97.3410115814209,73,False,127.62753663002343,24.0,-62.26170129715294,214,3,63.29,-150.71,bust
00-0038551,Kendre Miller,NO,2026,RB,,4.440555300712585,71.04888481140136,11.706575479507446,65.19559707164764,4.0747248169779775,58.5004944229126,94.95924659729005,72,False,127.62753663002343,24.0,-62.43193955837579,215,3,75.16,-139.84,bust
00-0035243,Miles Sanders,DAL,2026,RB,,4.684755929637494,74.9560948741999,20.002773971831775,64.95470788828402,4.059669243017751,57.979628977844115,100.35327207357732,69,False,127.62753663002343,24.0,-62.67282874173941,216,3,110.2,-105.8,bust
00-0038618,Xavier Hutchinson,HOU,2026,WR,,5.191154479980469,83.0584716796875,30.82349967956543,67.64672183990479,4.227920114994049,63.738765716552734,100.53005981445312,85,False,130.66782760620117,36.0,-63.02110576629639,217,3,122.0,-95.0,bust
00-0030035,Adam Thielen,PIT,2026,WR,,5.250574588775635,84.00919342041016,33.19530487060547,67.41154098510742,4.213221311569214,48.40552520751953,89.587890625,84,False,130.66782760620117,36.0,-63.25628662109375,218,3,,,
00-0036626,Dyami Brown,WAS,2026,WR,,4.882105350494385,78.11368560791016,23.961196899414062,66.13308715820312,4.133317947387695,56.53014373779297,92.36493682861328,90,False,130.66782760620117,36.0,-64.53474044799805,219,3,126.67,-92.33,bust
00-0040718,Travis Hunter,JAX,2026,WR,,5.275753974914551,84.41206359863281,37.76495361328125,65.52958679199219,4.095599174499512,78.77884674072266,129.72390747070312,83,False,130.66782760620117,36.0,-65.13824081420898,220,3,62.5,-157.5,bust
00-0031610,Darren Waller,MIA,2026,TE,,3.922311305999756,62.756980895996094,27.403759002685547,49.05510139465332,3.0659438371658325,57.8570671081543,89.25809478759766,43,False,115.28140640258789,12.0,-66.22630500793457,221,1,45.29,-175.71,bust
00-0040669,Isaac TeSlaa,DET,2026,WR,,4.985398769378662,79.7663803100586,30.82457733154297,64.35409164428711,4.022130727767944,63.046043395996094,95.8543701171875,88,False,130.66782760620117,36.0,-66.31373596191406,222,3,77.97,-144.03,bust
00-0040667,Matthew Golden,GB,2026,WR,,4.991054058074951,79.85686492919922,31.635690689086914,64.03901958465576,4.002438724040985,66.37516784667969,104.28569030761719,87,False,130.66782760620117,36.0,-66.62880802154541,223,3,56.35,-166.65,bust
00-0037801,KaVontae Turpin,DAL,2026,WR,,4.669393062591553,74.71028900146484,22.459787368774414,63.48039531707764,3.9675247073173523,61.392574310302734,98.24398803710938,95,False,130.66782760620117,36.0,-67.18743228912354,224,3,121.0,-103.0,bust
00-0037666,Jalen Tolbert,MIA,2026,WR,,4.940723419189453,79.05157470703125,31.526628494262695,63.2882604598999,3.955516278743744,69.83843994140625,99.47948455810547,89,False,130.66782760620117,36.0,-67.37956714630127,225,3,113.56,-111.44,bust
00-0035208,Olamide Zaccheaus,ATL,2026,WR,,4.718287944793701,75.49260711669922,24.548484802246094,63.21836471557617,3.9511477947235107,58.72911071777344,97.32792663574219,92,False,130.66782760620117,36.0,-67.449462890625,226,3,116.83,-109.17,bust
00-0040194,Jackson Hawes,BUF,2026,TE,,3.6237809658050537,57.98049545288086,21.474523544311523,47.2432336807251,2.9527021050453186,41.253662109375,82.45367431640625,44,False,115.28140640258789,12.0,-68.0381727218628,227,1,61.0,-166.0,bust
00-0037563,Malik Davis,DAL,2026,RB,,4.024115954701987,64.38585527523179,9.917274404965713,59.427218072748936,3.7142011295468085,39.02340633867539,76.65914085132303,75,False,127.62753663002343,24.0,-68.2003185572745,228,3,87.04,-140.95999999999998,bust
00-0033455,Anthony Firkser,DET,2026,TE,,3.320639133453369,53.130226135253906,13.243012428283691,46.50871992111206,2.906794995069504,23.6130313873291,45.85035705566406,50,False,115.28140640258789,12.0,-68.77268648147583,229,1,,,
00-0039066,Michael Mayer,LV,2026,TE,,3.6201364994049072,57.922183990478516,23.476110458374023,46.184128761291504,2.886508047580719,43.26560592651367,79.53495788574219,45,False,115.28140640258789,12.0,-69.09727764129639,230,1,43.88,-186.12,bust
00-0036637,Noah Gray,KC,2026,TE,,3.4638969898223877,55.4223518371582,18.672359466552734,46.086172103881836,2.8803857564926147,36.91280746459961,63.364654541015625,48,False,115.28140640258789,12.0,-69.19523429870605,231,1,41.69,-189.31,bust
00-0036755,Jaret Patterson,LAC,2026,RB,,3.995930419457767,63.934886711324275,11.70080413221089,58.08448464521883,3.630280290326177,49.741713325296836,91.67944840746495,77,False,127.62753663002343,24.0,-69.5430519848046,232,3,142.33,-89.66999999999999,bust
00-0035537,Ty Johnson,BUF,2026,RB,,4.321928094110613,69.15084950576981,22.57497723257599,57.86336088948181,3.616460055592613,59.267633483333185,102.11272378314447,74,False,127.62753663002343,24.0,-69.76417574054162,233,3,77.31,-155.69,bust
00-0039855,Jalen McMillan,TB,2026,WR,,4.6786627769470215,74.85860443115234,28.19161605834961,60.76279640197754,3.797674775123596,65.33668518066406,99.32948303222656,94,False,130.66782760620117,36.0,-69.90503120422363,234,3,68.12,-165.88,bust
00-0037231,Kevin Austin Jr.,NO,2026,WR,,4.552649021148682,72.8423843383789,25.232601165771484,60.226083755493164,3.7641302347183228,50.85074234008789,84.91502380371094,98,False,130.66782760620117,36.0,-70.44174385070801,235,3,171.5,-63.5,bust
00-0038454,Keaton Mitchell,LAC,2026,RB,,4.0041250491142275,64.06600078582764,13.950856971740723,57.09057229995728,3.56816076874733,56.56722091674805,89.84199203491211,76,False,127.62753663002343,24.0,-70.53696433006616,236,3,53.32,-182.68,bust
00-0037197,Isiah Pacheco,DET,2026,RB,,3.962054116189031,63.392865859024496,12.99484560117911,56.89544305843494,3.555965191152184,52.4407041424876,93.78593060487594,78,False,127.62753663002343,24.0,-70.73209357158848,237,3,50.09,-186.91,bust
00-0033077,Dak Prescott,DAL,2026,QB,12.969357,15.350473403930664,199.0857696533203,0.0,199.0857696533203,12.44286060333252,181.0160369873047,222.35650634765625,19,False,269.9794600009918,12.0,-70.89369034767151,238,2,10.25,-227.75,bust
00-0037745,Velus Jones Jr.,SEA,2026,RB,,3.8017684933618683,60.82829589378989,8.475380790098166,56.59060549874081,3.5369128436713004,25.790931558328325,66.42054007940796,81,False,127.62753663002343,24.0,-71.03693113128261,239,3,225.0,-14.0,
00-0036165,Isaiah Hodgins,NYG,2026,WR,,4.655137062072754,74.48219299316406,30.224334716796875,59.370025634765625,3.7106266021728516,52.93947982788086,89.91165161132812,96,False,130.66782760620117,36.0,-71.29780197143555,240,3,166.0,-74.0,bust
00-0035249,Josh Oliver,MIN,2026,TE,,3.3234026432037354,53.174442291259766,18.638574600219727,43.8551549911499,2.740947186946869,39.907806396484375,70.81634521484375,49,False,115.28140640258789,12.0,-71.42625141143799,241,1,74.38,-166.62,bust
00-0039405,Jawhar Jordan,HOU,2026,RB,,3.9316552306853447,62.906483690965516,13.592497129153097,56.110235126388964,3.5068896953993103,58.13866662630556,93.13114375705185,79,False,127.62753663002343,24.0,-71.51730150363446,242,3,102.0,-140.0,bust
00-0038558,Darnell Washington,PIT,2026,TE,,3.299274444580078,52.78839111328125,18.37099266052246,43.60289478302002,2.725180923938751,42.84293746948242,71.51805114746094,51,False,115.28140640258789,12.0,-71.67851161956787,243,1,39.83,-203.17000000000002,bust
00-0040187,Mitchell Evans,CAR,2026,TE,,3.488405704498291,55.814491271972656,24.719491958618164,43.454745292663574,2.7159215807914734,45.233768463134766,75.08721160888672,47,False,115.28140640258789,12.0,-71.82666110992432,244,1,59.33,-184.67000000000002,bust
00-0040782,Isaiah Bond,CLE,2026,WR,,4.689616680145264,75.03386688232422,32.53886032104492,58.76443672180176,3.67277729511261,67.67938995361328,112.40982055664062,93,False,130.66782760620117,36.0,-71.90339088439941,245,3,107.56,-137.44,bust
00-0037252,Greg Dulcich,MIA,2026,TE,,3.589083433151245,57.42533493041992,28.929718017578125,42.96047592163086,2.6850297451019287,42.0192985534668,76.88520050048828,46,False,115.28140640258789,12.0,-72.32093048095703,246,1,28.93,-217.07,bust
00-0039603,British Brooks,HOU,2026,RB,,3.7923603088916127,60.6777649422658,12.050214909821811,54.6526574873549,3.4157910929596813,27.059453269258746,74.0790366241852,82,False,127.62753663002343,24.0,-72.97487914266853,247,3,,,
00-0038720,Julian Hill,NE,2026,TE,,3.221353769302368,51.54166030883789,18.98347282409668,42.04992389678955,2.628120243549347,23.769638061523438,54.86260223388672,53,False,115.28140640258789,12.0,-73.23148250579834,248,1,86.5,-161.5,bust
00-0040727,Tre Harris,LAC,2026,WR,,4.8131818771362305,77.01091003417969,39.35628128051758,57.3327693939209,3.583298087120056,65.89241027832031,99.3896713256836,91,False,130.66782760620117,36.0,-73.33505821228027,249,3,,,
00-0037004,Hunter Long,JAX,2026,TE,,3.245786666870117,51.932586669921875,21.020395278930664,41.42238903045654,2.588899314403534,30.591705322265625,54.742095947265625,52,False,115.28140640258789,12.0,-73.85901737213135,250,1,76.0,-174.0,bust
00-0034365,Ian Thomas,LV,2026,TE,,3.0439062118530273,48.70249938964844,14.761890411376953,41.32155418395996,2.5825971364974976,27.628604888916016,55.27003860473633,56,False,115.28140640258789,12.0,-73.95985221862793,251,1,128.0,-123.0,bust
00-0032775,Demarcus Robinson,SF,2026,WR,,4.396571636199951,70.34514617919922,27.517366409301758,56.58646297454834,3.5366539359092712,60.382205963134766,95.67522430419922,99,False,130.66782760620117,36.0,-74.08136463165283,252,3,142.75,-109.25,bust
00-0033246,Johnny Mundt,PHI,2026,TE,,3.058490037918091,48.93584060668945,15.739785194396973,41.06594800949097,2.5666217505931854,39.428218841552734,61.277793884277344,55,False,115.28140640258789,12.0,-74.21545839309692,253,1,112.0,-141.0,bust
00-0035535,Darius Slayton,NYG,2026,WR,,4.165224552154541,66.64359283447266,20.758359909057617,56.26441287994385,3.5165258049964905,39.351478576660156,74.58409881591797,101,False,130.66782760620117,36.0,-74.40341472625732,254,3,98.71,-155.29000000000002,bust
00-0036550,Rashod Bateman,BAL,2026,WR,,4.554317951202393,72.86908721923828,33.963008880615234,55.887582778930664,3.4929739236831665,66.38107299804688,112.13656616210938,97,False,130.66782760620117,36.0,-74.78024482727051,255,3,88.26,-166.74,bust
00-0036309,Darnell Mooney,NYG,2026,WR,,4.121841907501221,65.94947052001953,21.7728328704834,55.06305408477783,3.4414408802986145,60.45713424682617,101.60620880126953,103,False,130.66782760620117,36.0,-75.60477352142334,256,3,77.91,-178.09,bust
00-0040466,Raheim Sanders,CLE,2026,RB,,3.483175597190857,55.73080955505371,7.795476951599121,51.833071079254154,3.2395669424533846,43.65428508758545,90.62873123168946,85,False,127.62753663002343,24.0,-75.79446555076927,257,3,102.44,-154.56,bust
00-0035662,Marquise Brown,PHI,2026,WR,,4.209664821624756,67.3546371459961,25.02220344543457,54.84353542327881,3.4277209639549255,45.82970428466797,83.79827880859375,100,False,130.66782760620117,36.0,-75.82429218292236,258,3,,,
00-0035406,Lil'Jordan Humphrey,DEN,2026,WR,,4.1170854568481445,65.87336730957031,22.605562210083008,54.57058620452881,3.4106616377830505,47.23334503173828,77.34123229980469,104,False,130.66782760620117,36.0,-76.09724140167236,259,3,163.5,-95.5,bust
00-0036849,Tutu Atwell,MIA,2026,WR,,4.135770320892334,66.17232513427734,23.24881362915039,54.54791831970215,3.4092448949813843,48.608802795410156,88.65559387207031,102,False,130.66782760620117,36.0,-76.11990928649902,260,3,121.29,-138.70999999999998,bust
00-0038979,Cedric Tillman,CLE,2026,WR,,4.108814239501953,65.74102783203125,23.55971908569336,53.96116828918457,3.3725730180740356,57.91702651977539,87.1003646850586,105,False,130.66782760620117,36.0,-76.7066593170166,261,3,111.36,-149.64,bust
00-0036924,Michael Carter,TEN,2026,RB,,3.6262075707081816,58.019321131330905,14.234032204547702,50.902305029057054,3.181394064316066,48.67167989358765,94.00955779977076,83,False,127.62753663002343,24.0,-76.72523160096637,262,3,98.73,-163.26999999999998,bust
00-0040556,Corey Kiner,AZ,2026,RB,,3.564325315952301,57.029205055236815,13.042321367263794,50.50804437160492,3.1567527732253073,40.984510345458986,82.66076904296875,84,False,127.62753663002343,24.0,-77.11949225841852,263,3,,,
00-0038679,Tyrell Shavers,BUF,2026,WR,,4.09132194519043,65.46115112304688,24.06186294555664,53.430219650268555,3.3393887281417847,55.05328369140625,83.65660858154297,107,False,130.66782760620117,36.0,-77.23760795593262,264,3,154.75,-109.25,bust
00-0038547,Luke Schoonmaker,DAL,2026,TE,,2.799927234649658,44.79883575439453,14.086376190185547,37.75564765930176,2.35972797870636,35.7198371887207,60.79594421386719,60,False,115.28140640258789,12.0,-77.52575874328613,265,1,341.0,76.0,sleeper
00-0034613,Tanner Hudson,CIN,2026,TE,,2.8702523708343506,45.92403793334961,17.96947479248047,36.939300537109375,2.308706283569336,28.534236907958984,56.396751403808594,59,False,115.28140640258789,12.0,-78.34210586547852,266,1,83.4,-182.6,bust
00-0039144,Luke Musgrave,GB,2026,TE,,3.1115524768829346,49.78483963012695,26.253507614135742,36.65808582305908,2.2911303639411926,41.45969009399414,69.45674896240234,54,False,115.28140640258789,12.0,-78.62332057952881,267,1,52.17,-214.82999999999998,bust
00-0039424,Devaughn Vele,NO,2026,WR,,4.098475456237793,65.57560729980469,27.167333602905273,51.99194049835205,3.249496281147003,57.108192443847656,86.49132537841797,106,False,130.66782760620117,36.0,-78.67588710784912,268,3,100.4,-167.6,bust
00-0036628,John Bates,WAS,2026,TE,,2.7914066314697266,44.662506103515625,16.516387939453125,36.40431213378906,2.2752695083618164,27.338407516479492,46.47924041748047,61,False,115.28140640258789,12.0,-78.87709426879883,269,1,43.8,-225.2,bust
00-0034975,Justice Hill,BAL,2026,RB,,3.832420230189225,61.3187236830276,25.51584462629941,48.56080136987789,3.0350500856173683,71.58538959145464,96.30803222839022,80,False,127.62753663002343,24.0,-79.06673526014553,270,3,79.76,-190.24,bust
00-0037086,Grant Calcaterra,PHI,2026,TE,,2.8760151863098145,46.01624298095703,20.52243995666504,35.75502300262451,2.234688937664032,35.68531799316406,63.81888198852539,58,False,115.28140640258789,12.0,-79.52638339996338,271,1,73.0,-198.0,bust
00-0039074,Davis Allen,LA,2026,TE,,2.9335861206054688,46.9373779296875,22.463966369628906,35.70539474487305,2.2315871715545654,41.017059326171875,61.12883377075195,57,False,115.28140640258789,12.0,-79.57601165771484,272,1,82.0,-190.0,bust
00-0038440,Zavier Scott,MIN,2026,RB,,3.433103525197971,54.929656403167535,15.073116237084234,47.39309828462542,2.9620686427890885,37.77641346283272,64.51085788562312,87,False,127.62753663002343,24.0,-80.23443834539802,273,3,296.0,23.0,
00-0040138,Jaylin Noel,HOU,2026,WR,,3.8443617820739746,61.509788513183594,22.15504264831543,50.43226718902588,3.1520166993141174,57.13361358642578,90.205810546875,110,False,130.66782760620117,36.0,-80.2355604171753,274,3,71.53,-202.47,bust
00-0039530,Brevyn Spann-Ford,DAL,2026,TE,,2.571917772293091,41.15068435668945,12.652915954589844,34.82422637939453,2.176514148712158,20.910493850708008,45.73108673095703,70,False,115.28140640258789,12.0,-80.45718002319336,275,1,109.67,-165.32999999999998,bust
00-0031236,Brandin Cooks,BUF,2026,WR,,3.933623790740967,62.93798065185547,25.622390747070312,50.12678527832031,3.1329240798950195,50.493709564208984,88.59172058105469,109,False,130.66782760620117,36.0,-80.54104232788086,276,3,301.0,25.0,sleeper
00-0038589,Josh Whyle,GB,2026,TE,,2.387341022491455,38.19745635986328,7.630937576293945,34.38198757171631,2.1488742232322693,24.22577476501465,45.54035186767578,74,False,115.28140640258789,12.0,-80.89941883087158,277,1,89.0,-188.0,bust
00-0039757,Terrell Jennings,NE,2026,RB,,3.235322528091055,51.76516044945688,10.166453837617304,46.68193353064822,2.917620845665514,32.04038389754247,68.98401594868268,90,False,127.62753663002343,24.0,-80.9456030993752,278,3,101.2,-176.8,bust
00-0039355,Luke McCaffrey,WAS,2026,WR,,3.6221542358398438,57.9544677734375,17.586851119995117,49.16104221343994,3.0725651383399963,42.82106018066406,76.26487731933594,113,False,130.66782760620117,36.0,-81.50678539276123,279,3,112.11,-166.89,bust
00-0034270,Tyler Conklin,DET,2026,TE,,2.7553515434265137,44.08562469482422,20.622713088989258,33.77426815032959,2.1108917593955994,38.86424255371094,70.36128234863281,62,False,115.28140640258789,12.0,-81.5071382522583,280,1,66.63,-213.37,bust
00-0038115,Daniel Bellinger,TEN,2026,TE,,2.754631996154785,44.07411193847656,20.93768882751465,33.60526752471924,2.1003292202949524,39.057106018066406,68.43807983398438,63,False,115.28140640258789,12.0,-81.67613887786865,281,1,51.25,-229.75,bust
00-0037306,John FitzPatrick,GB,2026,TE,,2.6526355743408203,42.442169189453125,17.74449920654297,33.56991958618164,2.0981199741363525,29.666915893554688,49.90498733520508,65,False,115.28140640258789,12.0,-81.71148681640625,282,1,,,
00-0040078,Brashard Smith,KC,2026,RB,,3.469070236682892,55.50512378692627,19.180508460998535,45.914869556427,2.8696793472766875,38.68246364593506,78.71736808776856,86,False,127.62753663002343,24.0,-81.71266707359644,283,3,73.79,-209.20999999999998,bust
00-0034159,Will Dissly,LAC,2026,TE,,2.5763015747070312,41.2208251953125,15.521825790405273,33.45991230010986,2.0912445187568665,31.196063995361328,53.0095100402832,69,False,115.28140640258789,12.0,-81.82149410247803,284,1,80.0,-204.0,bust
00-0037157,Bam Knight,AZ,2026,RB,,3.255884051830454,52.094144829287266,12.737784074271566,45.72525279215148,2.8578282995094675,27.59807840611003,76.91384230089548,88,False,127.62753663002343,24.0,-81.90228383787195,285,3,90.95,-194.05,bust
00-0036422,Adam Trautman,DEN,2026,TE,,2.45843505859375,39.3349609375,13.333449363708496,32.66823625564575,2.0417647659778595,26.971445083618164,44.38173294067383,73,False,115.28140640258789,12.0,-82.61317014694214,286,1,81.5,-204.5,bust
00-0032392,Austin Hooper,ATL,2026,TE,,2.5602738857269287,40.96438217163086,16.631183624267578,32.64879035949707,2.040549397468567,37.69575500488281,63.379058837890625,71,False,115.28140640258789,12.0,-82.63261604309082,287,1,58.33,-228.67000000000002,bust
00-0034775,Christian Kirk,SF,2026,WR,,3.943793296813965,63.10069274902344,30.48996925354004,47.85570812225342,2.9909817576408386,42.318660736083984,77.51610565185547,108,False,130.66782760620117,36.0,-82.81211948394775,288,3,92.0,-196.0,bust
00-0039041,Elijah Higgins,AZ,2026,TE,,2.6260204315185547,42.016326904296875,19.244474411010742,32.394089698791504,2.024630606174469,41.7703742980957,60.318084716796875,67,False,115.28140640258789,12.0,-82.88731670379639,289,1,54.0,-235.0,bust
00-0035628,D'Ernest Johnson,NE,2026,RB,,3.2387134311429286,51.81941489828686,14.473624449304976,44.58260267363437,2.786412667102148,22.53755434756896,68.04722821245448,89,False,127.62753663002343,24.0,-83.04493395638906,290,3,163.33,-126.66999999999999,bust
00-0036328,Antonio Gibson,NE,2026,RB,,3.0038845590105785,48.062152944169256,7.048352672494005,44.53797660792225,2.783623537995141,39.098128848536064,68.15320948893856,94,False,127.62753663002343,24.0,-83.08956002210118,291,3,106.4,-184.6,bust
00-0038839,Mitchell Tinsley,CIN,2026,WR,,3.6428062915802,58.2849006652832,21.908687591552734,47.330556869506836,2.9581598043441772,52.49491500854492,83.76187133789062,112,False,130.66782760620117,36.0,-83.33727073669434,292,3,,,
00-0037005,Tommy Tremble,CAR,2026,TE,,2.6044416427612305,41.67106628417969,19.781219482421875,31.78045654296875,1.9862785339355469,28.125625610351562,59.368446350097656,68,False,115.28140640258789,12.0,-83.50094985961914,293,1,57.33,-235.67000000000002,bust
00-0034981,Foster Moreau,HOU,2026,TE,,2.694223642349243,43.10757827758789,22.806137084960938,31.704509735107422,1.9815318584442139,31.282085418701172,58.70553207397461,64,False,115.28140640258789,12.0,-83.57689666748047,294,1,83.67,-210.32999999999998,bust
00-0035631,Drew Sample,CIN,2026,TE,,2.6275343894958496,42.040550231933594,20.730690002441406,31.67520523071289,1.9797003269195557,24.37141227722168,53.34048080444336,66,False,115.28140640258789,12.0,-83.606201171875,295,1,115.5,-179.5,bust
00-0037267,Jerome Ford,WAS,2026,RB,,3.0056982703620156,48.09117232579225,8.938269377283492,43.622037637150505,2.7263773523219066,36.586266741272844,76.42373774142725,93,False,127.62753663002343,24.0,-84.00549899287293,296,3,80.21,-215.79000000000002,bust
00-0038783,Nate Adkins,DEN,2026,TE,,2.35730242729187,37.71683883666992,13.14389705657959,31.144890308380127,1.946555644273758,25.200037002563477,56.56591033935547,77,False,115.28140640258789,12.0,-84.13651609420776,297,1,,,
00-0039062,Jonathan Mingo,DAL,2026,WR,,3.5314810276031494,56.50369644165039,19.982070922851562,46.51266098022461,2.907041311264038,35.5289306640625,61.78486633300781,115,False,130.66782760620117,36.0,-84.15516662597656,298,3,178.14,-119.86000000000001,bust
00-0039746,Will Shipley,PHI,2026,RB,,3.1763472318649293,50.82155570983887,14.976269702911377,43.33342085838318,2.7083388036489486,26.496546077728272,72.24651756286622,91,False,127.62753663002343,24.0,-84.29411577164025,299,3,94.06,-204.94,bust
00-0038046,Charlie Kolar,LAC,2026,TE,,2.3076083660125732,36.92173385620117,11.994797706604004,30.92433500289917,1.9327709376811981,23.827789306640625,60.764747619628906,78,False,115.28140640258789,12.0,-84.35707139968872,300,1,77.11,-222.89,bust
00-0039912,Ben Sinnott,WAS,2026,TE,,2.500934362411499,40.014949798583984,18.267498016357422,30.881200790405273,1.9300750494003296,34.76322555541992,54.2381706237793,72,False,115.28140640258789,12.0,-84.40020561218262,301,1,46.83,-254.17000000000002,bust
00-0034272,Marquez Valdes-Scantling,DAL,2026,WR,,3.474548578262329,55.592777252197266,18.863866806030273,46.16084384918213,2.885052740573883,20.594438552856445,53.71160125732422,119,False,130.66782760620117,36.0,-84.50698375701904,302,3,182.25,-119.75,bust
00-0033375,Tim Patrick,NYJ,2026,WR,,3.353302240371704,53.652835845947266,15.262557983398438,46.02155685424805,2.876347303390503,30.527244567871094,60.84329605102539,122,False,130.66782760620117,36.0,-84.64627075195312,303,3,190.5,-112.5,bust
00-0038685,Chris Brooks,GB,2026,RB,,3.1217003563248404,49.94720570119745,14.128392038025488,42.8830096821847,2.6801881051365437,33.4010352167734,66.21717567851167,92,False,127.62753663002343,24.0,-84.74452694783872,304,3,82.11,-221.89,bust
00-0034837,Calvin Ridley,TEN,2026,WR,,3.3792564868927,54.0681037902832,16.846363067626953,45.64492225646973,2.852807641029358,46.58436584472656,84.21846008300781,121,False,130.66782760620117,36.0,-85.02290534973145,305,3,77.68,-227.32,bust
00-0036415,Van Jefferson,WAS,2026,WR,,3.099945306777954,49.599124908447266,8.57834243774414,45.309953689575195,2.8318721055984497,23.90399169921875,66.18130493164062,125,False,130.66782760620117,36.0,-85.35787391662598,306,3,166.14,-139.86,bust
00-0039751,Jordan Whittington,LA,2026,WR,,3.4937407970428467,55.89985275268555,21.983013153076172,44.90834617614746,2.8067716360092163,43.84681701660156,72.78754425048828,118,False,130.66782760620117,36.0,-85.75948143005371,307,3,126.0,-181.0,bust
00-0037348,Tanner Conner,NYG,2026,TE,,2.3738744258880615,37.981990814208984,17.8822078704834,29.040886878967285,1.8150554299354553,24.44240379333496,55.34678649902344,75,False,115.28140640258789,12.0,-86.2405195236206,308,1,,,
00-0038104,Tyquan Thornton,KC,2026,WR,,3.6022377014160156,57.63580322265625,26.809816360473633,44.230895042419434,2.7644309401512146,49.014137268066406,86.080810546875,114,False,130.66782760620117,36.0,-86.43693256378174,309,3,104.54,-204.45999999999998,bust
00-0033857,JuJu Smith-Schuster,KC,2026,WR,,3.649414300918579,58.390628814697266,28.801551818847656,43.98985290527344,2.74936580657959,46.78779220581055,77.76897430419922,111,False,130.66782760620117,36.0,-86.67797470092773,310,3,168.4,-141.6,bust
00-0030564,DeAndre Hopkins,BAL,2026,WR,,3.4694197177886963,55.51071548461914,23.52777862548828,43.746826171875,2.7341766357421875,47.34383010864258,86.10926055908203,120,False,130.66782760620117,36.0,-86.92100143432617,311,3,140.5,-170.5,bust
00-0039923,J.J. McCarthy,MIN,2026,QB,13.33261,13.73048210144043,183.06317138671875,0.04216045141220093,183.04209116101265,11.44013069756329,149.12017822265625,216.10763549804688,20,False,269.9794600009918,12.0,-86.93736883997917,312,2,34.96,-277.04,bust
00-0039739,Roman Wilson,PIT,2026,WR,,3.326974868774414,53.231597900390625,19.060977935791016,43.70110893249512,2.731319308280945,42.018150329589844,66.89491271972656,123,False,130.66782760620117,36.0,-86.96671867370605,313,3,139.5,-173.5,bust
00-0038938,Jalin Hyatt,NYG,2026,WR,,3.269192695617676,52.30708312988281,17.241230010986328,43.68646812438965,2.730404257774353,34.51765441894531,68.12652587890625,124,False,130.66782760620117,36.0,-86.98135948181152,314,3,151.33,-162.67,bust
00-0037475,Stone Smartt,PHI,2026,TE,,2.117776870727539,33.884429931640625,11.202455520629883,28.283202171325684,1.7677001357078552,22.103132247924805,41.67085647583008,80,False,115.28140640258789,12.0,-86.9982042312622,315,1,90.2,-224.8,bust
00-0033217,Mo Alie-Cox,IND,2026,TE,,2.0781733989715576,33.25077438354492,10.366448402404785,28.06755018234253,1.754221886396408,20.513952255249023,45.11477279663086,81,False,115.28140640258789,12.0,-87.21385622024536,316,1,102.33,-213.67000000000002,bust
00-0032211,Tyler Lockett,LV,2026,WR,,3.51985239982605,56.3176383972168,26.348236083984375,43.14352035522461,2.696470022201538,45.381370544433594,105.68319702148438,116,False,130.66782760620117,36.0,-87.52430725097656,317,3,149.5,-167.5,bust
00-0040238,LeQuint Allen Jr.,JAX,2026,RB,,2.8215264081954956,45.14442253112793,11.538399524688721,39.37522276878357,2.4609514230489733,33.924316596984866,95.99406372070312,96,False,127.62753663002343,24.0,-88.25231386123986,318,3,78.5,-239.5,bust
00-0039359,Cade Stover,HOU,2026,TE,,2.1421728134155273,34.27476501464844,15.625045776367188,26.462242126464844,1.6538901329040527,26.764158248901367,49.15880584716797,79,False,115.28140640258789,12.0,-88.81916427612305,319,1,65.9,-253.1,bust
00-0037654,Tucker Fisk,LAC,2026,TE,,1.9142378568649292,30.627805709838867,9.441316604614258,25.90714740753174,1.6191967129707336,17.649770736694336,39.89023971557617,83,False,115.28140640258789,12.0,-89.37425899505615,320,1,,,
00-0039394,Casey Washington,ATL,2026,WR,,3.072873592376709,49.165977478027344,16.321331024169922,41.00531196594238,2.562831997871399,35.94904327392578,62.12648010253906,126,False,130.66782760620117,36.0,-89.66251564025879,321,3,201.5,-119.5,bust
00-0035644,Noah Fant,NO,2026,TE,,2.3656885623931885,37.851016998291016,25.583986282348633,25.0590238571167,1.5661889910697937,39.341575622558594,66.2850570678711,76,False,115.28140640258789,12.0,-90.22238254547119,322,1,48.6,-273.4,bust
00-0033854,Dare Ogunbowale,HOU,2026,RB,,3.002941320670295,48.04706113072472,22.06012553979402,37.016998360827714,2.313562397551732,32.056060613727496,72.62887847816837,95,False,127.62753663002343,24.0,-90.61053826919571,323,3,139.0,-184.0,bust
00-0040205,Kalel Mullings,TEN,2026,RB,,2.5994497990608214,41.59119678497314,9.387114839553833,36.89763936519623,2.306102460324764,25.237412490844726,70.28404663085938,97,False,127.62753663002343,24.0,-90.7298972648272,324,3,127.5,-196.5,bust
00-0036429,Charlie Woerner,ATL,2026,TE,,1.9403140544891357,31.045024871826172,12.991890907287598,24.549079418182373,1.5343174636363983,17.508071899414062,40.65081024169922,82,False,115.28140640258789,12.0,-90.73232698440552,325,1,,,
